"state","year","norrander_legality","religadhrate","initdif","dem_gov","uni_dem_leg","fem_dem","nbrspct","rescaledmedincome","rescaledpopsize","time","time2","webster","intercept","event","billnum"
"Maryland",1988,2.58999991416931,0.467196553945541,0,1,1,0.166999995708466,0.400000005960464,3.65520000457764,0.46683743596077,15,225,0,1,0,25
"Massachusetts",1988,2,0.636074244976044,2,0,1,0.0799999982118607,0,1,0.570351898670197,0,0,0,1,0,25
"Minnesota",1988,2.71000003814697,0.659418225288391,0,1,1,0.0399999991059303,0.200000002980232,1.46099996566772,0.391384154558182,1,0,0,1,0,25
"Mississippi",1988,3.15000009536743,0.530597031116486,2,1,1,0.00800000037997961,0,1.77610003948212,0.253064334392548,0,100,0,1,0,25
"Missouri",1988,2.77999997138977,0.521152138710022,4,0,1,0.0610000006854534,0,0.865899980068207,0.477323949337006,1,0,0,1,0,25
"Montana",1988,2.50999999046326,0.430194765329361,4,1,0,0.115000002086163,0.75,2.22309994697571,0.0796651989221573,15,225,0,1,0,25
"Nevada",1988,2,0.351953268051147,3,1,1,0.111000001430511,0.200000002980232,1,0.0813116654753685,0,0,0,1,0,25
"New_Hampshire",1988,2.23000001907349,0.40478190779686,0,0,0,0.125,0.333333343267441,3.46250009536743,0.107160165905952,15,225,0,1,0,25
"New_Jersey",1988,2.30999994277954,0.532067835330963,0,1,1,0.0750000029802322,0.25,1.2833000421524,0.724649846553802,0,16,0,1,0,25
"New_Mexico",1988,2.55999994277954,0.590236365795135,0,0,0,0.028999999165535,0.400000005960464,1.92960000038147,0.147185519337654,15,225,0,1,0,25
"North_Carolina",1988,2,0.517060160636902,0,0,1,0.0879999995231628,0,1,0.531964123249054,0,0,0,1,0,25
"Ohio",1988,2.77999997138977,0.484326094388962,5,0,1,0.0610000006854534,0.200000002980232,1.11010003089905,1.06955122947693,2,0,0,1,0,25
"Oregon",1988,2.32999992370605,0.329734206199646,7,1,1,0.125,0.5,2.77480006217957,0.280025660991669,15,225,0,1,0,25
"Pennsylvania",1988,2.84999990463257,0.612801611423492,0,1,0,0.0350000001490116,0.5,2.6742000579834,1.18787145614624,15,225,0,1,0,25
"South_Carolina",1988,2.79999995231628,0.597938239574432,0,0,1,0.0469999983906746,1,2.55329990386963,0.341316252946854,15,225,0,1,0,25
"South_Dakota",1988,2,0.68508780002594,1,1,1,0.104999996721745,0,0.998499989509583,0.0673379898071289,0,0,0,1,0,25
"Texas",1988,2.6800000667572,0.622559368610382,0,0,1,0.0659999996423721,0.5,2.49629998207092,1.64348077774048,15,225,0,1,0,25
"Utah",1988,2.73000001907349,0.810629427433014,4,1,0,0.0769999995827675,0.333333343267441,1.48740005493164,0.138065457344055,6,1,0,1,0,25
"Vermont",1988,2.29999995231628,0.432266026735306,0,1,1,0.127000004053116,0.666666686534882,2.89879989624023,0.0552606359124184,15,225,0,1,0,25
"Virginia",1988,2.73000001907349,0.425209671258926,0,0,1,0.0430000014603138,0.200000002980232,1.06930005550385,0.492749661207199,0,1,0,1,0,25
"Washington",1988,2.30999994277954,0.327067315578461,4,1,1,0.14300000667572,0.5,3.23270010948181,0.471935361623764,15,225,0,1,0,25
"West_Virginia",1988,3.14000010490417,0.410381972789764,0,0,1,0.114000000059605,0.400000005960464,1.93529999256134,0.182478159666061,15,225,0,1,1,25
"Wyoming",1988,2.76999998092651,0.469998210668564,1,1,0,0.112999998033047,0.5,2.64190006256104,0.0457070395350456,15,225,0,1,0,25
"Alaska",1989,1,0.350312530994415,2,1,0,0.150000005960464,0,1,0.0331521108746529,0,0,0,1,0,25
"Arizona",1989,2.27999997138977,0.426996678113937,4,1,0,0.108000002801418,0.400000005960464,2.85520005226135,0.357050538063049,16,256,1,1,0,25
"California",1989,2.24000000953674,0.415072858333588,6,0,1,0.0750000029802322,0.333333343267441,3.30089998245239,2.91509175300598,16,256,1,1,0,25
"Colorado",1989,2.30999994277954,0.39021173119545,6,1,0,0.0979999974370003,0.28571429848671,2.68059992790222,0.325395464897156,16,256,1,1,0,25
"Connecticut",1989,2.35999989509583,0.599654972553253,0,0,0,0.138999998569489,0.333333343267441,1.45570003986359,0.306213021278381,1,1,0,1,0,25
"Delaware",1989,2.39000010490417,0.454203307628632,0,0,0,0.0719999969005585,0.333333343267441,3.20679998397827,0.0659151151776314,16,256,1,1,0,25
"Florida",1989,2.5699999332428,0.433129280805588,3,0,1,0.120999999344349,0.5,2.6085000038147,1.26180326938629,16,256,1,1,0,25
"Hawaii",1989,2.47000002861023,0.350594252347946,0,1,1,0.167999997735023,0,3.50349998474121,0.109590612351894,16,256,1,1,0,25
"Idaho",1989,2,0.525195479393005,1,1,0,0.0839999988675117,0.16666667163372,1,0.078260563313961,0,0,0,1,0,25
"Indiana",1989,1,0.446568518877029,0,0,0,0.0599999986588955,0,1,0.528286874294281,0,0,0,1,0,25
"Iowa",1989,2.66000008583069,0.606080293655396,0,0,1,0.0949999988079071,0.666666686534882,2.62649989128113,0.279047936201096,16,256,1,1,0,25
"Kansas",1989,2.82999992370605,0.545531511306763,0,0,0,0.130999997258186,0.5,2.68619990348816,0.246611654758453,16,256,1,1,0,25
"Maine",1989,2.40000009536743,0.368683874607086,3,0,1,0.164000004529953,0.5,2.82209992408752,0.121763527393341,16,256,1,1,0,25
"Maryland",1989,2.58999991416931,0.475324660539627,0,1,1,0.177000001072884,0.400000005960464,3.60159993171692,0.472492098808289,16,256,1,1,0,25
"Massachusetts",1989,2,0.636074244976044,3,0,1,0.0799999982118607,0,1,0.570351898670197,0,0,0,1,0,25
"Minnesota",1989,2.71000003814697,0.659418225288391,0,1,1,0.0399999991059303,0.200000002980232,1.46099996566772,0.388664811849594,1,1,0,1,0,25
"Mississippi",1989,3.15000009536743,0.526635468006134,2,1,1,0.0109999999403954,0,1.50590002536774,0.252532154321671,7,81,0,1,0,25
"Missouri",1989,2.77999997138977,0.521152138710022,4,0,1,0.0610000006854534,0,0.865899980068207,0.477323949337006,1,1,0,1,0,25
"Montana",1989,2.50999999046326,0.428626328706741,4,0,0,0.129999995231628,0.75,2.3691999912262,0.0797858536243439,16,256,1,1,0,25
"Nevada",1989,2,0.351953268051147,1,1,1,0.111000001430511,0.200000002980232,1,0.0813116654753685,0,0,0,1,0,25
"New_Hampshire",1989,2.23000001907349,0.399989873170853,0,0,0,0.101999998092651,0.333333343267441,3.7532000541687,0.109042674303055,16,256,1,1,0,25
"New_Jersey",1989,2.30999994277954,0.522592544555664,0,1,1,0.0750000029802322,0.25,1.19959998130798,0.728566527366638,2,4,0,1,0,25
"New_Mexico",1989,2.55999994277954,0.588602542877197,0,0,1,0.0710000023245811,0.400000005960464,2.26020002365112,0.149346217513084,16,256,1,1,0,25
"North_Carolina",1989,1,0.517060160636902,0,0,1,0.0879999995231628,0,1,0.531964123249054,0,0,0,1,0,25
"Ohio",1989,2.77999997138977,0.480004668235779,5,1,0,0.0610000006854534,0.200000002980232,1.02629995346069,1.06955122947693,0,0,0,1,0,25
"Oregon",1989,2.32999992370605,0.325877249240875,7,1,1,0.150000005960464,0.5,2.85290002822876,0.282128900289536,16,256,1,1,0,25
"Pennsylvania",1989,2.84999990463257,0.613205969333649,0,1,0,0.0370000004768372,0.5,2.86899995803833,1.18801784515381,16,256,1,1,0,25
"South_Carolina",1989,2.79999995231628,0.608405828475952,0,0,1,0.0509999990463257,1,2.37980008125305,0.344993263483047,16,256,1,1,0,25
"South_Dakota",1989,2,0.68508780002594,4,1,1,0.104999996721745,0,0.998499989509583,0.0673379898071289,0,0,0,1,0,25
"Texas",1989,2.6800000667572,0.632016599178314,0,0,1,0.0689999982714653,0.5,2.58859992027283,1.67106592655182,16,256,1,1,0,25
"Utah",1989,2.73000001907349,0.768691718578339,4,1,0,0.0370000004768372,0.333333343267441,1.79779994487762,0.134048193693161,5,4,0,1,0,25
"Vermont",1989,2.29999995231628,0.42648720741272,0,1,1,0.187000006437302,0.666666686534882,3.12949991226196,0.0557682178914547,16,256,1,1,0,25
"Virginia",1989,2.73000001907349,0.428247421979904,0,0,1,0.0430000014603138,0.200000002980232,1.20580005645752,0.499724686145782,1,4,0,1,0,25
"Washington",1989,2.30999994277954,0.329202234745026,4,1,0,0.163000002503395,0.5,3.19609999656677,0.479302287101746,16,256,1,1,0,25
"Wyoming",1989,2.76999998092651,0.473514020442963,1,1,0,0.120999999344349,0.5,2.95210003852844,0.0455329194664955,16,256,1,1,0,25
"Alaska",1990,2,0.350312530994415,1,1,0,0.150000005960464,0,1,0.0331521108746529,0,0,0,1,0,25
"Arizona",1990,2.27999997138977,0.43037623167038,4,1,0,0.108000002801418,0.400000005960464,2.92239999771118,0.366522789001465,17,289,1,1,0,25
"California",1990,2.24000000953674,0.422894030809402,6,0,1,0.0810000002384186,0.333333343267441,3.3289999961853,2.97600221633911,17,289,1,1,0,25
"Colorado",1990,2.30999994277954,0.392902612686157,6,1,0,0.0979999974370003,0.28571429848671,3.07329988479614,0.329439401626587,17,289,1,1,0,25
"Connecticut",1990,2.35999989509583,0.599654972553253,0,0,0,0.138999998569489,0.333333343267441,1.45570003986359,0.305465191602707,0,1,0,1,0,25
"Delaware",1990,2.39000010490417,0.459890007972717,0,0,0,0.0719999969005585,0.333333343267441,3.08039999008179,0.0666168034076691,17,289,1,1,0,25
"Florida",1990,2.5699999332428,0.438459455966949,3,0,1,0.120999999344349,0.5,2.66849994659424,1.29379260540009,17,289,1,1,0,25
"Hawaii",1990,2.47000002861023,0.352659076452255,0,1,1,0.217999994754791,0,3.8921000957489,0.110822901129723,17,289,1,1,0,25
"Idaho",1990,2,0.525195479393005,5,1,0,0.0839999988675117,0.16666667163372,1,0.078260563313961,0,0,0,1,0,25
"Indiana",1990,1,0.446568518877029,0,0,0,0.0599999986588955,0,1,0.528286874294281,0,0,0,1,0,25
"Iowa",1990,2.66000008583069,0.605405211448669,0,0,1,0.0949999988079071,0.666666686534882,2.72880005836487,0.27767550945282,17,289,1,1,0,25
"Kansas",1990,2.82999992370605,0.54676753282547,0,0,0,0.127000004053116,0.5,2.99169993400574,0.247757405042648,17,289,1,1,0,25
"Maine",1990,2.40000009536743,0.364071011543274,3,0,1,0.166999995708466,0.5,2.74640011787415,0.122792802751064,17,289,1,1,0,25
"Maryland",1990,2.58999991416931,0.483452767133713,0,1,1,0.184000000357628,0.400000005960464,3.8856999874115,0.47814679145813,17,289,1,1,0,25
"Massachusetts",1990,1,0.636074244976044,4,0,1,0.0799999982118607,0,1,0.570351898670197,0,0,0,1,0,25
"Minnesota",1990,2.71000003814697,0.658205270767212,0,1,1,0.0399999991059303,0.200000002980232,1.46099996566772,0.388664811849594,1,1,0,1,0,25
"Mississippi",1990,3.15000009536743,0.546443164348602,2,1,1,0.00999999977648258,0,1.4157999753952,0.233814731240273,8,81,0,1,0,25
"Missouri",1990,2.77999997138977,0.518708288669586,4,0,1,0.0610000006854534,0,0.797100007534027,0.474927961826324,1,0,0,1,0,25
"Montana",1990,2.50999999046326,0.427057862281799,4,0,0,0.129999995231628,0.75,2.33750009536743,0.0799065008759499,17,289,1,1,0,25
"Nevada",1990,1,0.351953268051147,3,1,1,0.111000001430511,0.200000002980232,1,0.0813116654753685,0,0,0,1,0,25
"New_Hampshire",1990,2.23000001907349,0.395197838544846,0,0,0,0.101999998092651,0.333333343267441,4.08050012588501,0.110925197601318,17,289,1,1,0,25
"New_Jersey",1990,2.30999994277954,0.525750994682312,0,1,0,0.0750000029802322,0.25,1.45050001144409,0.728566527366638,3,9,0,1,0,25
"New_Mexico",1990,2.55999994277954,0.586968660354614,0,0,1,0.0710000023245811,0.400000005960464,2.50390005111694,0.151506900787354,17,289,1,1,0,25
"North_Carolina",1990,1,0.517060160636902,0,0,1,0.0879999995231628,0,1,0.531964123249054,0,0,0,1,0,25
"Ohio",1990,2.77999997138977,0.480004668235779,5,1,1,0.0610000006854534,0.200000002980232,1.02629995346069,1.07100105285645,1,0,0,1,0,25
"Oregon",1990,2.32999992370605,0.322020292282104,7,1,1,0.150000005960464,0.5,2.92810010910034,0.28423210978508,17,289,1,1,0,25
"Pennsylvania",1990,2.84999990463257,0.613610327243805,0,1,0,0.0370000004768372,0.5,2.90050005912781,1.18816435337067,17,289,1,1,0,25
"South_Carolina",1990,2.79999995231628,0.618873476982117,0,0,1,0.0509999990463257,1,2.87350010871887,0.348670303821564,17,289,1,1,0,25
"South_Dakota",1990,2,0.68508780002594,5,1,1,0.104999996721745,0,0.998499989509583,0.0673379898071289,0,0,0,1,0,25
"Texas",1990,2.6800000667572,0.641473770141602,0,0,1,0.0689999982714653,0.5,2.82279992103577,1.69865095615387,17,289,1,1,0,25
"Utah",1990,2.73000001907349,0.751916646957397,4,1,0,0.0769999995827675,0.333333343267441,1.12059998512268,0.121996372938156,7,16,0,1,0,25
"Vermont",1990,2.29999995231628,0.420708358287811,0,1,1,0.200000002980232,0.666666686534882,3.10980010032654,0.056275799870491,17,289,1,1,0,25
"Virginia",1990,2.73000001907349,0.425209671258926,0,0,1,0.0430000014603138,0.200000002980232,1.20580005645752,0.499724686145782,1,1,0,1,0,25
"Washington",1990,2.30999994277954,0.331337183713913,4,1,0,0.163000002503395,0.5,3.21119999885559,0.486669212579727,17,289,1,1,0,25
"Wyoming",1990,2.76999998092651,0.477029830217361,1,1,0,0.120999999344349,0.5,2.94600009918213,0.0453587993979454,17,289,1,1,0,25
"Alaska",1991,2,0.350312530994415,2,1,0,0.150000005960464,0,1,0.0331521108746529,0,0,0,1,0,25
"Arizona",1991,2.27999997138977,0.432662665843964,4,0,0,0.150000005960464,0.400000005960464,3.07369995117188,0.381176859140396,18,324,1,1,0,25
"California",1991,2.24000000953674,0.43475928902626,6,0,1,0.0939999967813492,0.333333343267441,3.36640000343323,3.01711845397949,18,324,1,1,0,25
"Colorado",1991,2.30999994277954,0.398484617471695,6,1,0,0.127000004053116,0.28571429848671,3.14989995956421,0.339508086442947,18,324,1,1,0,25
"Connecticut",1991,2.35999989509583,0.599654972553253,0,0,0,0.138999998569489,0.333333343267441,1.54770004749298,0.306213021278381,0,0,0,1,0,25
"Delaware",1991,2.39000010490417,0.465949922800064,0,0,0,0.0839999988675117,0.333333343267441,3.25850009918213,0.0677911192178726,18,324,1,1,0,25
"Florida",1991,2.5699999332428,0.445399016141891,3,1,1,0.145999997854233,0.5,2.72519993782043,1.32423710823059,18,324,1,1,0,25
"Hawaii",1991,2.47000002861023,0.359223753213882,0,1,1,0.228000000119209,0,3.72460007667542,0.11185597628355,18,324,1,1,0,25
"Idaho",1991,2,0.525195479393005,3,1,0,0.0839999988675117,0.16666667163372,1,0.078260563313961,0,0,0,1,0,25
"Indiana",1991,1,0.446568518877029,0,0,0,0.0599999986588955,0,1,0.528286874294281,0,0,0,1,0,25
"Iowa",1991,2.66000008583069,0.610200941562653,0,0,1,0.0949999988079071,0.666666686534882,2.855299949646,0.279171198606491,18,324,1,1,0,25
"Kansas",1991,2.82999992370605,0.548897922039032,0,1,0,0.130999997258186,0.5,2.92950010299683,0.249865844845772,18,324,1,1,0,25
"Maine",1991,2.40000009536743,0.36777999997139,3,0,1,0.197999998927116,0.5,2.78679990768433,0.123262748122215,18,324,1,1,0,25
"Maryland",1991,2.58999991416931,0.495098233222961,0,1,1,0.206000000238419,0.400000005960464,3.69519996643066,0.483296990394592,18,324,1,1,0,25
"Massachusetts",1991,2,0.636074244976044,2,0,1,0.0799999982118607,0,1,0.570351898670197,0,0,0,1,0,25
"Minnesota",1991,2.71000003814697,0.658205270767212,0,1,1,0.0399999991059303,0.200000002980232,1.46099996566772,0.391384154558182,1,0,0,1,0,25
"Mississippi",1991,3.15000009536743,0.534558534622192,2,1,1,0.034000001847744,0,1.68599998950958,0.248969122767448,5,81,0,1,0,25
"Missouri",1991,2.77999997138977,0.518708288669586,4,0,1,0.0610000006854534,0,0.865899980068207,0.474927961826324,0,1,0,1,0,25
"Montana",1991,2.50999999046326,0.433775305747986,4,0,1,0.159999996423721,0.75,2.48270010948181,0.0809378027915955,18,324,1,1,0,25
"Nevada",1991,1,0.351953268051147,2,1,1,0.111000001430511,0.200000002980232,1,0.0813116654753685,0,0,0,1,0,25
"New_Hampshire",1991,2.23000001907349,0.40836438536644,0,0,0,0.144999995827675,0.333333343267441,3.60319995880127,0.112190537154675,18,324,1,1,0,25
"New_Jersey",1991,2.30999994277954,0.519434154033661,0,1,1,0.108000002801418,0,1.3668999671936,0.730524897575378,4,25,0,1,0,25
"New_Mexico",1991,2.55999994277954,0.594033658504486,0,1,1,0.0790000036358833,0.400000005960464,2.65400004386902,0.154546678066254,18,324,1,1,0,25
"North_Carolina",1991,2,0.517060160636902,0,0,1,0.0879999995231628,0,1,0.531964123249054,0,0,0,1,0,25
"Ohio",1991,2.77999997138977,0.480004668235779,5,0,0,0.0610000006854534,0.200000002980232,1.02629995346069,1.07100105285645,2,4,0,1,0,25
"Oregon",1991,2.32999992370605,0.324809521436691,7,1,0,0.166999995708466,0.5,3.01900005340576,0.290022879838943,18,324,1,1,0,25
"Pennsylvania",1991,2.84999990463257,0.621039748191833,0,1,0,0.0520000010728836,0.5,3.03670001029968,1.19215834140778,18,324,1,1,0,25
"South_Carolina",1991,2.79999995231628,0.623756766319275,0,0,1,0.0590000003576279,1,2.74629998207092,0.353923410177231,18,324,1,1,0,25
"South_Dakota",1991,2,0.68508780002594,2,1,1,0.104999996721745,0,0.998499989509583,0.0673379898071289,0,0,0,1,0,25
"Texas",1991,2.6800000667572,0.644505321979523,0,1,1,0.0920000001788139,0.5,2.77329993247986,1.73730397224426,18,324,1,1,0,25
"Utah",1991,2.73000001907349,0.751916646957397,4,1,1,0.0670000016689301,0.333333343267441,1.21229994297028,0.138065457344055,7,1,0,1,0,25
"Vermont",1991,2.29999995231628,0.421810418367386,0,0,0,0.207000002264977,0.666666686534882,2.9154999256134,0.0567364878952503,18,324,1,1,0,25
"Virginia",1991,2.73000001907349,0.426728546619415,0,0,1,0.0430000014603138,0.200000002980232,1.20580005645752,0.499724686145782,0,4,0,1,0,25
"Washington",1991,2.30999994277954,0.33554482460022,4,1,0,0.172999992966652,0.5,3.3970000743866,0.49694350361824,18,324,1,1,0,25
"Wyoming",1991,2.76999998092651,0.481086730957031,1,1,0,0.104999996721745,0.5,2.90499997138977,0.045760739594698,18,324,1,1,1,25
"Alaska",1992,2,0.350312530994415,2,1,0,0.150000005960464,0,1,0.0331521108746529,0,0,0,1,0,25
"Arizona",1992,2.27999997138977,0.43494912981987,4,0,0,0.150000005960464,0.400000005960464,2.93580007553101,0.395830869674683,19,361,1,1,0,25
"California",1992,2.24000000953674,0.446624547243118,6,0,1,0.100000001490116,0.333333343267441,3.49029994010925,3.05823469161987,19,361,1,1,0,25
"Colorado",1992,2.30999994277954,0.404066622257233,6,1,0,0.127000004053116,0.28571429848671,3.24839997291565,0.349576741456985,19,361,1,1,0,25
"Connecticut",1992,2.35999989509583,0.601938545703888,0,0,0,0.138999998569489,0.666666686534882,1.54770004749298,0.305465191602707,0,1,0,1,1,25
"Delaware",1992,2.39000010490417,0.472009837627411,0,0,0,0.0839999988675117,0.333333343267441,3.56780004501343,0.0689654350280762,19,361,1,1,0,25
"Florida",1992,2.5699999332428,0.452338576316833,3,1,1,0.145999997854233,0.5,2.73489999771118,1.3546816110611,19,361,1,1,0,25
"Hawaii",1992,2.47000002861023,0.36578842997551,0,1,1,0.228000000119209,0,4.21129989624023,0.112889058887959,19,361,1,1,0,25
"Idaho",1992,1,0.525195479393005,2,1,0,0.0839999988675117,0.16666667163372,1,0.078260563313961,0,0,0,1,0,25
"Indiana",1992,1,0.446568518877029,0,0,0,0.0599999986588955,0,1,0.528286874294281,0,0,0,1,0,25
"Iowa",1992,2.66000008583069,0.614996671676636,0,0,1,0.0949999988079071,0.666666686534882,2.87430000305176,0.280666887760162,19,361,1,1,1,25
"Kansas",1992,2.82999992370605,0.551028370857239,0,1,0,0.135000005364418,0.5,3.03460001945496,0.251974284648895,19,361,1,1,0,25
"Maine",1992,2.40000009536743,0.371488988399506,3,0,1,0.194999992847443,0.5,2.96169996261597,0.123732700943947,19,361,1,1,0,25
"Maryland",1992,2.58999991416931,0.506743729114532,0,1,1,0.202000007033348,0.400000005960464,3.72029995918274,0.488447159528732,19,361,1,1,0,25
"Massachusetts",1992,2,0.636074244976044,2,0,1,0.0799999982118607,0,1,0.570351898670197,0,0,0,1,0,25
"Minnesota",1992,2.71000003814697,0.658205270767212,0,1,1,0.0399999991059303,0.200000002980232,1.36870002746582,0.388664811849594,1,1,0,1,0,25
"Mississippi",1992,3.15000009536743,0.565550684928894,2,1,1,0.00999999977648258,0,1.59590005874634,0.252000004053116,7,36,0,1,0,25
"Missouri",1992,2.77999997138977,0.521152138710022,4,0,1,0.0610000006854534,0,0.865899980068207,0.477323949337006,1,1,0,1,0,25
"Montana",1992,2.50999999046326,0.44049271941185,4,0,1,0.159999996423721,0.75,2.65249991416931,0.0819690972566605,19,361,1,1,0,25
"Nevada",1992,2,0.351953268051147,1,1,1,0.111000001430511,0.200000002980232,1,0.0813116654753685,0,0,0,1,0,25
"New_Hampshire",1992,2.23000001907349,0.421530902385712,0,0,0,0.140000000596046,0.333333343267441,3.94359993934631,0.113455876708031,19,361,1,1,0,25
"New_Jersey",1992,2.30999994277954,0.528909385204315,0,1,1,0.0750000029802322,0.25,1.53410005569458,0.726608216762543,2,1,0,1,0,25
"New_Mexico",1992,2.55999994277954,0.601098597049713,0,1,1,0.0860000029206276,0.400000005960464,2.58599996566772,0.157586440443993,19,361,1,1,0,25
"North_Carolina",1992,1,0.517060160636902,0,0,1,0.0879999995231628,0,1,0.531964123249054,0,0,0,1,0,25
"Ohio",1992,2.77999997138977,0.484326094388962,5,1,0,0.0610000006854534,0.200000002980232,1.19389998912811,1.06955122947693,0,4,0,1,0,25
"Oregon",1992,2.32999992370605,0.3275987803936,7,1,0,0.174999997019768,0.5,3.19269990921021,0.295813649892807,19,361,1,1,0,25
"Pennsylvania",1992,2.84999990463257,0.628469169139862,0,1,0,0.0520000010728836,0.5,2.98819994926453,1.19615244865417,19,361,1,1,0,25
"South_Carolina",1992,2.79999995231628,0.628640115261078,0,0,1,0.063000001013279,1,2.75780010223389,0.359176486730576,19,361,1,1,0,25
"South_Dakota",1992,2,0.68508780002594,3,1,1,0.104999996721745,0,0.998499989509583,0.0673379898071289,0,0,0,1,0,25
"Texas",1992,2.6800000667572,0.647536814212799,0,1,1,0.0920000001788139,0.5,2.79530000686646,1.77595722675323,19,361,1,1,0,25
"Utah",1992,2.73000001907349,0.768691718578339,4,1,0,0.0370000004768372,0.333333343267441,1.21229994297028,0.117979109287262,8,64,0,1,0,25
"Vermont",1992,2.29999995231628,0.422912448644638,0,1,0,0.207000002264977,0.666666686534882,3.27550005912781,0.0571971796452999,19,361,1,1,0,25
"Virginia",1992,2.73000001907349,0.425209671258926,0,0,1,0.0430000014603138,0.200000002980232,1.06930005550385,0.485774606466293,0,1,0,1,0,25
"Washington",1992,2.30999994277954,0.339752465486526,4,1,0,0.188999995589256,0.5,3.39000010490417,0.507217824459076,19,361,1,1,0,25
"Alaska",1993,2,0.350312530994415,2,1,0,0.150000005960464,0,1,0.0331521108746529,0,0,0,1,1,25
"Arizona",1993,2.27999997138977,0.437235563993454,4,0,0,0.125,0.400000005960464,3.05100011825562,0.410484939813614,20,400,1,1,0,25
"California",1993,2.24000000953674,0.458489805459976,6,0,1,0.143999993801117,0.333333343267441,3.40729999542236,3.09935092926025,20,400,1,1,0,25
"Colorado",1993,2.30999994277954,0.40964862704277,6,1,0,0.172999992966652,0.28571429848671,3.4488000869751,0.359645396471024,20,400,1,1,0,25
"Delaware",1993,2.39000010490417,0.478069752454758,0,1,0,0.096000000834465,0.333333343267441,3.60640001296997,0.0701397657394409,20,400,1,1,0,25
"Florida",1993,2.5699999332428,0.459278106689453,3,1,0,0.120999999344349,0.5,2.85500001907349,1.38512623310089,20,400,1,1,0,25
"Hawaii",1993,2.47000002861023,0.372353106737137,0,1,1,0.228000000119209,0,4.26620006561279,0.113922134041786,20,400,1,1,0,25
"Idaho",1993,1,0.525195479393005,3,1,0,0.0839999988675117,0.16666667163372,1,0.078260563313961,0,0,0,1,0,25
"Indiana",1993,2,0.446568518877029,0,0,0,0.0599999986588955,0,1,0.528286874294281,0,0,0,1,0,25
"Kansas",1993,2.82999992370605,0.553158760070801,0,1,0,0.114000000059605,0.5,2.97699999809265,0.25408273935318,20,400,1,1,0,25
"Maine",1993,2.40000009536743,0.375197947025299,3,0,1,0.223000004887581,0.5,2.74379992485046,0.124202646315098,20,400,1,1,0,25
"Maryland",1993,2.58999991416931,0.518389165401459,0,1,1,0.216000005602837,0.400000005960464,3.99390006065369,0.493597358465195,20,400,1,1,0,25
"Massachusetts",1993,2,0.636074244976044,3,0,1,0.0799999982118607,0,1,0.570351898670197,0,0,0,1,0,25
"Minnesota",1993,2.71000003814697,0.659418225288391,0,1,1,0.0399999991059303,0.200000002980232,1.46099996566772,0.391384154558182,1,0,0,1,0,25
"Mississippi",1993,3.15000009536743,0.565550684928894,2,1,1,0.0109999999403954,0.25,1.68599998950958,0.248969122767448,1,49,0,1,0,25
"Missouri",1993,2.77999997138977,0.521152138710022,4,0,1,0.0610000006854534,0,0.797100007534027,0.474927961826324,1,0,0,1,0,25
"Montana",1993,2.50999999046326,0.447210162878036,4,0,0,0.150000005960464,0.75,2.6470000743866,0.0830003991723061,20,400,1,1,0,25
"Nevada",1993,2,0.351953268051147,3,1,1,0.111000001430511,0.200000002980232,1,0.0813116654753685,0,0,0,1,0,25
"New_Hampshire",1993,2.23000001907349,0.434697419404984,0,0,0,0.197999998927116,0.333333343267441,3.79640007019043,0.114721223711967,20,400,1,1,0,25
"New_Jersey",1993,2.30999994277954,0.528909385204315,0,0,1,0.104000002145767,0.25,1.2833000421524,0.728566527366638,4,1,0,1,0,25
"New_Mexico",1993,2.55999994277954,0.608163595199585,0,1,1,0.136000007390976,0.400000005960464,2.67580008506775,0.160626217722893,20,400,1,1,0,25
"North_Carolina",1993,2,0.517060160636902,0,0,1,0.0879999995231628,0,1,0.531964123249054,0,0,0,1,0,25
"Ohio",1993,2.77999997138977,0.484326094388962,5,0,1,0.0610000006854534,0.200000002980232,1.11010003089905,1.06955122947693,1,1,0,1,0,25
"Oregon",1993,2.32999992370605,0.33038803935051,7,1,0,0.18299999833107,0.5,3.31380009651184,0.301604449748993,20,400,1,1,0,25
"Pennsylvania",1993,2.84999990463257,0.635898590087891,0,1,1,0.0640000030398369,0.5,3.09949994087219,1.20014655590057,20,400,1,1,0,25
"South_Carolina",1993,2.79999995231628,0.633523404598236,0,0,1,0.061999998986721,1,2.605299949646,0.36442956328392,20,400,1,1,0,25
"South_Dakota",1993,1,0.68508780002594,2,1,1,0.104999996721745,0,0.998499989509583,0.0673379898071289,0,0,0,1,0,25
"Texas",1993,2.6800000667572,0.650568306446075,0,1,1,0.096000000834465,0.5,2.87269997596741,1.81461036205292,20,400,1,1,0,25
"Utah",1993,2.73000001907349,0.751916646957397,4,1,0,0.0769999995827675,0.333333343267441,1.30400002002716,0.148718506097794,8,4,0,1,0,25
"Vermont",1993,2.29999995231628,0.424014508724213,0,1,0,0.226999998092651,0.666666686534882,3.10649991035461,0.0576578676700592,20,400,1,1,0,25
"Virginia",1993,2.73000001907349,0.425209671258926,0,0,1,0.0430000014603138,0.200000002980232,1.20580005645752,0.492749661207199,2,0,0,1,0,25
"Washington",1993,2.30999994277954,0.343960076570511,4,1,1,0.28600001335144,0.5,3.56550002098083,0.517492055892944,20,400,1,1,0,25
"Arizona",1994,2.27999997138977,0.43952202796936,4,0,0,0.108000002801418,0.400000005960464,3.12930011749268,0.4251389503479,21,441,1,1,0,25
