"state","year","std_score","initiative","init_sigs","std_population","std_citideology","unified","std_income","std_legp_squire","duration","durationsq","durationcb","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","event","billnum","year_2012","year_2013","year_","year_1991","year_1992"
"WI",1995,1.1082421541214,0,0,0.0546428970992565,-0.0279381945729256,1,0.300152510404587,2.16044688224792,3,9,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_consent_1992_201",0,0,0,0,0
"WY",1995,1.70859348773956,1,15,-0.829093217849731,-0.8464115858078,1,0.0638076812028885,-1.14090549945831,3,9,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_consent_1992_201",0,0,0,0,0
"PA",1996,-0.488436698913574,0,0,1,0.606809914112091,0,0.337349325418472,0.715078711509705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_consent_1992_201",0,0,0,0,0
"WA",1996,-0.412875562906265,1,8,0.127023428678513,0.0854357108473778,0,0.693180859088898,0.0170315690338612,4,16,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_consent_1992_201",0,0,0,0,0
"WI",1996,-0.264901638031006,0,0,0.0631329864263535,0.139015972614288,1,0.379159778356552,2.16044688224792,4,16,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_consent_1992_201",0,0,0,0,0
"WY",1996,0.0735942721366882,1,15,-0.828527748584747,-1.01765584945679,1,0.095198817551136,-1.14090549945831,4,16,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_consent_1992_201",0,0,0,0,0
"WI",1997,-0.488436698913574,0,0,0.0699451863765717,0.29914602637291,0,0.506972789764404,2.16044688224792,5,25,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_consent_1992_201",0,0,0,0,0
"WY",1997,-0.488436698913574,1,15,-0.828286290168762,-1.21928799152374,1,0.27223539352417,-1.14090549945831,5,25,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_consent_1992_201",0,0,0,0,0
"WI",1998,1.29984366893768,0,0,0.0758607909083366,0.433214575052261,0,0.71240895986557,2.16044688224792,6,36,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_consent_1992_201",0,0,0,0,0
"WY",1998,0.226875469088554,1,15,-0.828035116195679,-1.14890718460083,1,0.459915012121201,-1.14090549945831,6,36,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_consent_1992_201",0,0,0,0,0
"WI",1999,-0.488436698913574,0,0,0.0824411362409592,0.29062694311142,0,0.765823423862457,2.16044688224792,7,49,343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_consent_1992_201",0,0,0,0,0
"WY",1999,-0.488436698913574,1,15,-0.827848374843597,-1.19960165023804,1,0.644158124923706,-1.14090549945831,7,49,343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_consent_1992_201",0,0,0,0,0
"WI",2000,-0.488436698913574,0,0,0.0546428970992565,-0.0279381945729256,0,0.109235398471355,2.16044688224792,6,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_consent_1992_201",0,0,0,0,0
"WY",2000,-0.0796868950128555,1,15,-0.827374517917633,-1.47773110866547,1,0.801251828670502,-1.16554248332977,8,64,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_consent_1992_201",0,0,0,0,0
"WY",2001,-0.488436698913574,1,15,-0.827307343482971,-1.2683709859848,1,0.952316224575043,-1.16554248332977,9,81,729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"abortion_consent_1992_201",0,0,0,0,0
"AL",1996,-0.488436698913574,0,0,-0.105894885957241,-1.12958180904388,0,-0.239577978849411,-1.05878233909607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"AK",1996,-0.488436698913574,1,10,-0.805887162685394,-0.657241344451904,0,0.833282768726349,0.296250402927399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"AZ",1996,-0.488436698913574,1,12.5,-0.0577866174280643,-0.709568858146667,1,-0.0601118952035904,-0.0897285640239716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"AR",1996,-0.488436698913574,1,9,-0.436659306287766,-0.751742660999298,0,-0.440873563289642,-0.754926443099976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"CA",1996,-0.488436698913574,1,6.5,5.10055923461914,0.167232155799866,0,0.711610734462738,3.08022665977478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"CO",1996,-0.488436698913574,1,5,-0.183204561471939,-0.108699433505535,0,0.748291194438934,-0.196488693356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"CT",1996,-0.488436698913574,0,0,-0.292886972427368,0.705786287784576,0,2.01028060913086,-0.1472148001194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"DE",1996,-0.488436698913574,0,0,-0.780988872051239,-0.118344627320766,0,0.787655711174011,-0.368947505950928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"FL",1996,-0.488436698913574,1,8,1.87273073196411,-0.257887959480286,0,0.493674695491791,0.435859858989716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"GA",1996,-0.488436698913574,0,0,0.490191787481308,-0.539891362190247,1,0.261245518922806,-0.73028951883316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"HI",1996,-0.488436698913574,0,0,-0.693967223167419,1.97710239887238,1,0.65614253282547,0.460496872663498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"ID",1996,-0.488436698913574,1,10,-0.694093585014343,-1.70513224601746,1,-0.193414181470871,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"IL",1996,-0.488436698913574,1,8,1.35535907745361,0.32573613524437,1,0.930620193481445,0.329099744558334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"IN",1996,-0.488436698913574,0,0,0.190254405140877,-0.583265841007233,0,0.190389305353165,-0.738501846790314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"IA",1996,-0.488436698913574,0,0,-0.378762900829315,-0.393658816814423,0,0.242994576692581,-0.262187272310257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"KS",1996,-0.488436698913574,0,0,-0.42867785692215,-0.687610268592834,1,0.321186810731888,-0.713864922523499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"KY",1996,-0.488436698913574,0,0,-0.183286726474762,-0.71235579252243,1,-0.295940726995468,-0.894535958766937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"LA",1996,-0.488436698913574,0,0,-0.0931503400206566,-0.701218068599701,0,-0.301666557788849,-0.426433742046356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"ME",1996,-0.488436698913574,1,10,-0.685447990894318,0.285453289747238,0,-0.000886244641151279,-0.804200410842896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"MD",1996,-0.488436698913574,0,0,0.0409440435469151,0.6684210896492,1,1.09487748146057,-0.0568793378770351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"MA",1996,-0.488436698913574,1,3.25,0.241729557514191,1.77928495407104,0,1.36255609989166,1.11748230457306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"MI",1996,-0.488436698913574,1,9,0.914710700511932,0.0528062358498573,1,0.498863786458969,2.62854909896851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"MN",1996,-0.488436698913574,0,0,-0.0341145843267441,0.298366010189056,0,0.69246518611908,-0.139002457261086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"MS",1996,-0.488436698913574,1,12,-0.4035684466362,-1.49358773231506,0,-0.645568788051605,-0.566043078899384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"MO",1996,-0.488436698913574,1,4.32999992370605,0.101036034524441,-0.140375599265099,1,0.243889138102531,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"MT",1996,-0.488436698913574,1,7.5,-0.753670692443848,-0.574949204921722,1,-0.425485551357269,-1.00950837135315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"NE",1996,-0.488436698913574,1,8.5,-0.605590343475342,-0.502726674079895,0,0.436596304178238,-0.196488693356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"NV",1996,-0.488436698913574,1,10,-0.606985628604889,-0.502033293247223,0,0.841513335704803,-0.286824256181717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"NH",1996,-0.488436698913574,0,0,-0.69942718744278,-1.0183128118515,1,0.806801199913025,-1.32978880405426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"NJ",1996,-0.488436698913574,0,0,0.612142086029053,0.870887160301208,1,1.64007532596588,1.01893448829651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"NM",1996,-0.488436698913574,0,0,-0.590812861919403,0.101987414062023,0,-0.406340330839157,-1.17375481128693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"NY",1996,-0.488436698913574,0,0,2.57508611679077,1.03478443622589,0,1.26056599617004,2.62033677101135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"NC",1996,-0.488436698913574,0,0,0.490116775035858,-0.32982474565506,0,0.181621670722961,-0.385372072458267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"ND",1996,-0.488436698913574,1,3,-0.798024535179138,0.450364977121353,1,-0.0488391667604446,-1.13269317150116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"OH",1996,-0.488436698913574,1,8,1.19379913806915,-0.109995983541012,1,0.322439223527908,0.977872967720032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"OK",1996,-0.488436698913574,1,11.5,-0.292239338159561,-2.37991666793823,0,-0.323317140340805,-0.0650916770100594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"OR",1996,-0.488436698913574,1,7,-0.309730619192123,0.720080137252808,0,0.354467660188675,-0.352522850036621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"PA",1996,-0.488436698913574,0,0,1.37763583660126,0.103533707559109,1,0.511567533016205,0.715078711509705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"RI",1996,-0.488436698913574,0,0,-0.728352963924408,1.21554946899414,0,0.458604425191879,-0.681015610694885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"SC",1996,-0.488436698913574,0,0,-0.206478878855705,-0.608181834220886,0,-0.231526285409927,-0.500344514846802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"SD",1996,-0.488436698913574,1,7.5,-0.78075647354126,-0.294789165258408,1,0.0588761456310749,-1.07520699501038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"TN",1996,-0.488436698913574,0,0,0.0982323288917542,-0.966673314571381,0,0.0774849131703377,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"TX",1996,-0.488436698913574,0,0,2.71647143363953,-0.794483661651611,0,0.0735485255718231,0.15664105117321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"UT",1996,-0.488436698913574,1,10,-0.531457424163818,-1.20869588851929,1,-0.318843692541122,-1.05878233909607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"VT",1996,-0.488436698913574,0,0,-0.808682918548584,1.72899234294891,0,0.138857528567314,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"VA",1996,-0.488436698913574,0,0,0.349125564098358,-0.688462734222412,0,0.72538822889328,-0.377159714698792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"WA",1996,-0.488436698913574,1,8,0.127023428678513,0.0854357108473778,0,0.693180859088898,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"WV",1996,-0.488436698913574,0,0,-0.577559292316437,0.945781111717224,1,-0.575428545475006,-0.65637868642807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"WI",1996,-0.488436698913574,0,0,0.0631329864263535,0.139015972614288,1,0.379159778356552,2.16044688224792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"WY",1996,-0.488436698913574,1,15,-0.828527748584747,-1.01765584945679,1,0.095198817551136,-1.14090549945831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"AZ",1997,0.749603569507599,1,12.5,-0.0295709259808064,-0.32334765791893,1,0.0471184924244881,-0.0897285640239716,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"AR",1997,1.35572743415833,1,9,-0.431209653615952,-0.139576658606529,0,-0.395593971014023,-0.754926443099976,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"CA",1997,-0.250586599111557,1,6.5,5.18840789794922,0.381596297025681,0,0.828468263149261,3.08022665977478,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"CT",1997,-0.407151222229004,0,0,-0.290505796670914,1.24230015277863,0,2.23951578140259,-0.1472148001194,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"DE",1997,-0.488436698913574,0,0,-0.779012560844421,-0.236340627074242,0,0.819722533226013,-0.368947505950928,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"FL",1997,0.0994910821318626,1,8,1.935338139534,-0.186122819781303,0,0.549302279949188,0.435859858989716,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"ID",1997,0.584531545639038,1,10,-0.689310371875763,-2.1185929775238,1,-0.194265469908714,-0.705652594566345,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"KY",1997,0.749603569507599,0,0,-0.177041485905647,-0.876407980918884,1,-0.189892619848251,-0.894535958766937,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"LA",1997,1.62370538711548,0,0,-0.0889769420027733,-1.18269908428192,0,-0.216479927301407,-0.426433742046356,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"ME",1997,-0.343440979719162,1,10,-0.684373497962952,1.46263873577118,0,0.1029167547822,-0.804200410842896,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"MD",1997,-0.488436698913574,0,0,0.0494702383875847,0.869370698928833,1,1.21118485927582,-0.0568793378770351,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"MI",1997,-0.424947440624237,1,9,0.924189150333405,0.581225156784058,0,0.605800330638885,2.62854909896851,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"MN",1997,-0.371809720993042,0,0,-0.0246066190302372,0.548566341400146,0,0.791910886764526,-0.139002457261086,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"MT",1997,0.520790815353394,1,7.5,-0.752991676330566,-1.22386372089386,1,-0.373029917478561,-1.00950837135315,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"NE",1997,0.169515505433083,1,8.5,-0.60320633649826,-1.16552555561066,0,0.42983478307724,-0.196488693356514,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"NJ",1997,-0.428827345371246,0,0,0.625156819820404,1.18219470977783,1,1.82251584529877,1.01893448829651,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"NM",1997,0.447291433811188,0,0,-0.586579501628876,-0.170614138245583,0,-0.359386205673218,-1.17375481128693,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"OH",1997,-0.419063746929169,1,8,1.2002922296524,0.0288873612880707,1,0.45939564704895,0.977872967720032,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"OR",1997,-0.238077446818352,1,7,-0.298974812030792,0.34538209438324,0,0.44347819685936,-0.352522850036621,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"PA",1997,-0.435840219259262,0,0,1.37901794910431,0.624090969562531,1,0.627489924430847,0.715078711509705,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"SC",1997,0.679205179214478,0,0,-0.194538980722427,-0.386874467134476,0,-0.146338760852814,-0.500344514846802,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"TN",1997,0.8660529255867,0,0,0.113762713968754,-0.770467281341553,0,0.15696582198143,-0.648166358470917,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"VT",1997,-0.317218363285065,0,0,-0.808017671108246,0.758293032646179,1,0.236552491784096,-0.648166358470917,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"WY",1997,0.737812757492065,1,15,-0.828286290168762,-1.21928799152374,1,0.27223539352417,-1.14090549945831,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"DE",1998,0.172982051968575,0,0,-0.776784658432007,0.426187366247177,0,1.06583166122437,-0.368947505950928,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"KY",1998,5.63827562332153,0,0,-0.170903235673904,-0.691299915313721,1,-0.0545457862317562,-0.894535958766937,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"LA",1998,6.39714670181274,0,0,-0.0853528082370758,-0.773683428764343,0,-0.122578099370003,-0.426433742046356,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"MD",1998,0.682074069976807,0,0,0.0583337843418121,1.30811011791229,1,1.46937417984009,-0.0568793378770351,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"MI",1998,1.89240992069244,1,9,0.931502282619476,0.58577173948288,0,0.771484971046448,2.62854909896851,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"MT",1998,1.10508048534393,1,7.5,-0.75250917673111,-0.37114018201828,1,-0.180276125669479,-1.00950837135315,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"NM",1998,0.2601458132267,0,0,-0.583073437213898,-0.259953171014786,0,-0.252269506454468,-1.17375481128693,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"VT",1998,-0.0318544991314411,0,0,-0.807420253753662,1.65137732028961,1,0.452853292226791,-0.648166358470917,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"WY",1998,1.4020311832428,1,15,-0.828035116195679,-1.14890718460083,1,0.459915012121201,-1.14090549945831,2,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"MT",1999,0.520790815353394,1,7.5,-0.751554667949677,-0.0981655642390251,1,-0.171774566173553,-1.00950837135315,3,9,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"abortion_partial_birt",0,0,0,0,0
"VT",1999,-0.20307283103466,0,0,-0.806617856025696,1.48865878582001,1,0.579281330108643,-0.648166358470917,3,9,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"abortion_partial_birt",0,0,0,0,0
"AL",2011,-0.488436698913574,0,0,-0.0174036733806133,-0.718488931655884,1,0.473488628864288,-0.968446791172028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"admittpriv",0,0,0,0,0
"AK",2011,-0.488436698913574,1,10,-0.784449815750122,0.4965600669384,0,2.38928008079529,0.173065587878227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"admittpriv",0,0,0,0,0
"AZ",2011,-0.488436698913574,1,12.5,0.296846717596054,-0.0198314841836691,1,0.532522261142731,0.616530895233154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"admittpriv",0,0,0,0,0
"AR",2011,-0.488436698913574,1,9,-0.367775589227676,-1.14359378814697,1,0.318602800369263,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"admittpriv",0,0,0,0,0
"CA",2011,-0.488436698913574,1,6.5,6.16921424865723,0.44164514541626,1,1.67787861824036,3.16234993934631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"admittpriv",0,0,0,0,0
"CO",2011,-0.488436698913574,1,5,0.0423872619867325,-0.283121854066849,0,1.61510062217712,0.0252439063042402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"admittpriv",0,0,0,0,0
"CT",2011,-0.488436698913574,0,0,-0.245152145624161,1.32480132579803,1,3.55398178100586,0.00060689594829455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"admittpriv",0,0,0,0,0
"DE",2011,-0.488436698913574,0,0,-0.749613702297211,1.26395678520203,1,1.51600360870361,-0.303248941898346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"admittpriv",0,0,0,0,0
"FL",2011,-0.488436698913574,1,8,2.67276263237,-0.361499011516571,1,1.13945996761322,0.115579359233379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"admittpriv",0,0,0,0,0
"GA",2011,-0.488436698913574,0,0,0.924969553947449,-0.473762929439545,1,0.646471500396729,-0.65637868642807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"admittpriv",0,0,0,0,0
"HI",2011,-0.488436698913574,0,0,-0.661154627799988,1.80337429046631,1,1.43899738788605,0.542620003223419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"admittpriv",0,0,0,0,0
