fips,policy_num,state,abbrev,stateno1,year_adopted,state_pol_id,year,adopt_policy,fem_dem,religadhrate,norrander_legality,initdif,uni_dem_leg,time,time2,nbrspct,webster,state_policy,dem_gov,rescaledmedincome,rescaledpopsize,policy_name
21,22,Kentucky,KY,17,1998.0,713,1988,0.0,0.041,0.59192526,3.27,0,1,15,225,0.625,0,614,1,1.9907,0.36804366,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1988,0.0,0.019,0.67880857,3.02,0,1,15,225,0.6666667,0,651,1,2.0497,0.42165786,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1988,0.0,0.092,0.6366003,2.72,3,0,15,225,0.33333334,0,984,0,2.5159,0.1422508,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1988,0.0,0.035,0.6128016,2.85,0,0,15,225,0.5,0,1391,1,2.6742,1.1878715,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1988,0.0,0.1,0.7649436,2.35,0,1,15,225,1.0,0,1428,0,2.9842,0.09923712,Targeted Regltn of Ab. Prov. - Hospitalization
45,22,South_Carolina,SC,40,1995.0,1702,1988,0.0,0.047,0.59793824,2.8,0,1,15,225,1.0,0,1465,0,2.5533,0.34131625,Targeted Regltn of Ab. Prov. - Hospitalization
47,22,Tennessee,TN,42,1989.0,1788,1988,0.0,0.04,0.59818715,2.85,0,1,15,225,0.75,0,1539,1,2.0856,0.4819948,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1988,0.0,0.066,0.62255937,2.68,0,1,15,225,0.5,0,1576,0,2.4963,1.6434808,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1988,0.0,0.127,0.43226603,2.3,0,1,15,225,0.6666667,0,1650,1,2.8988,0.055260636,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,1989,0.0,0.089,0.5943292,2.54,3,1,16,256,0.6666667,1,466,0,3.13,1.1429442,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,1989,0.0,0.131,0.5455315,2.83,0,0,16,256,0.5,1,577,0,2.6862,0.24661165,Targeted Regltn of Ab. Prov. - Hospitalization
21,22,Kentucky,KY,17,1998.0,713,1989,0.0,0.028,0.59821063,3.27,0,1,16,256,0.75,1,614,1,2.3283,0.36828664,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1989,0.0,0.014,0.69194317,3.02,0,1,16,256,0.6666667,1,651,1,2.2861,0.42182755,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1989,0.0,0.092,0.6371615,2.72,3,0,16,256,0.33333334,1,984,0,2.6319,0.15004465,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1989,0.0,0.037,0.61320597,2.85,0,0,16,256,0.5,1,1391,1,2.869,1.1880178,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1989,0.0,0.105,0.76612484,2.35,0,1,16,256,1.0,1,1428,0,3.0124,0.099791765,Targeted Regltn of Ab. Prov. - Hospitalization
45,22,South_Carolina,SC,40,1995.0,1702,1989,0.0,0.051,0.6084058,2.8,0,1,16,256,1.0,1,1465,0,2.3798,0.34499326,Targeted Regltn of Ab. Prov. - Hospitalization
47,22,Tennessee,TN,42,1989.0,1788,1989,1.0,0.035,0.60510164,2.85,0,1,16,256,0.75,1,1539,1,2.2611,0.48485664,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1989,0.0,0.069,0.6320166,2.68,0,1,16,256,0.5,1,1576,0,2.5886,1.6710659,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1989,0.0,0.187,0.4264872,2.3,0,1,16,256,0.6666667,1,1650,1,3.1295,0.055768218,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,1990,0.0,0.089,0.59913045,2.54,3,1,17,289,0.6666667,1,466,0,3.2542,1.1430602,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,1990,0.0,0.127,0.54676753,2.83,0,0,17,289,0.5,1,577,0,2.9917,0.2477574,Targeted Regltn of Ab. Prov. - Hospitalization
21,22,Kentucky,KY,17,1998.0,713,1990,0.0,0.041,0.60449606,3.27,0,1,17,289,0.75,1,614,1,2.478,0.3685296,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1990,0.0,0.014,0.7050777,3.02,0,1,17,289,0.6666667,1,651,1,2.2405,0.4219973,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1990,0.0,0.102,0.63772273,2.72,3,0,17,289,0.33333334,1,984,0,2.7482,0.1578385,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1990,0.0,0.037,0.6136103,2.85,0,0,17,289,0.5,1,1391,1,2.9005,1.1881644,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1990,0.0,0.105,0.767306,2.35,0,1,17,289,1.0,1,1428,0,3.1968,0.1003464,Targeted Regltn of Ab. Prov. - Hospitalization
45,22,South_Carolina,SC,40,1995.0,1702,1990,0.0,0.051,0.6188735,2.8,0,1,17,289,1.0,1,1465,0,2.8735,0.3486703,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1990,0.0,0.069,0.64147377,2.68,0,1,17,289,0.5,1,1576,0,2.8228,1.698651,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1990,0.0,0.2,0.42070836,2.3,0,1,17,289,0.6666667,1,1650,1,3.1098,0.0562758,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,1991,0.0,0.097,0.6079051,2.54,3,1,18,324,0.6666667,1,466,0,3.1884,1.1529471,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,1991,0.0,0.131,0.5488979,2.83,0,0,18,324,0.5,1,577,1,2.9295,0.24986584,Targeted Regltn of Ab. Prov. - Hospitalization
21,22,Kentucky,KY,17,1998.0,713,1991,0.0,0.023,0.60610396,3.27,0,1,18,324,0.75,1,614,1,2.3764,0.37209433,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1991,0.0,0.027,0.71943456,3.02,0,1,18,324,0.6666667,1,651,0,2.5299,0.42448735,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1991,0.0,0.092,0.6407043,2.72,3,0,18,324,0.33333334,1,984,1,2.9549,0.15916727,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1991,0.0,0.052,0.62103975,2.85,0,0,18,324,0.5,1,1391,1,3.0367,1.1921583,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1991,0.0,0.115,0.76297325,2.35,0,1,18,324,1.0,1,1428,1,3.0836,0.10079495,Targeted Regltn of Ab. Prov. - Hospitalization
45,22,South_Carolina,SC,40,1995.0,1702,1991,0.0,0.059,0.62375677,2.8,0,1,18,324,1.0,1,1465,0,2.7463,0.3539234,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1991,0.0,0.092,0.6445053,2.68,0,1,18,324,0.5,1,1576,1,2.7733,1.737304,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1991,0.0,0.207,0.42181042,2.3,0,0,18,324,0.6666667,1,1650,0,2.9155,0.056736488,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,1992,0.0,0.097,0.6166797,2.54,3,1,19,361,0.6666667,1,466,0,3.1551,1.162834,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,1992,0.0,0.135,0.5510284,2.83,0,0,19,361,0.5,1,577,1,3.0346,0.25197428,Targeted Regltn of Ab. Prov. - Hospitalization
21,22,Kentucky,KY,17,1998.0,713,1992,0.0,0.028,0.60771185,3.27,0,1,19,361,0.75,1,614,1,2.3485,0.37565905,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1992,0.0,0.046,0.7337914,3.02,0,1,19,361,0.6666667,1,651,1,2.5439,0.42697734,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1992,0.0,0.092,0.6436858,2.72,3,0,19,361,0.33333334,1,984,1,3.0048,0.16049606,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1992,0.0,0.052,0.62846917,2.85,0,0,19,361,0.5,1,1391,1,2.9882,1.1961524,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1992,0.0,0.125,0.7586404,2.35,0,1,19,361,1.0,1,1428,1,3.0432,0.1012435,Targeted Regltn of Ab. Prov. - Hospitalization
45,22,South_Carolina,SC,40,1995.0,1702,1992,0.0,0.063,0.6286401,2.8,0,1,19,361,1.0,1,1465,0,2.7578,0.3591765,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1992,0.0,0.092,0.6475368,2.68,0,1,19,361,0.5,1,1576,1,2.7953,1.7759572,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1992,0.0,0.207,0.42291245,2.3,0,0,19,361,0.6666667,1,1650,1,3.2755,0.05719718,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,1993,0.0,0.114,0.6254543,2.54,3,0,20,400,0.6666667,1,466,0,3.2857,1.1727209,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,1993,0.0,0.114,0.55315876,2.83,0,0,20,400,0.5,1,577,1,2.977,0.25408274,Targeted Regltn of Ab. Prov. - Hospitalization
21,22,Kentucky,KY,17,1998.0,713,1993,0.0,0.038,0.60931975,3.27,0,1,20,400,0.75,1,614,1,2.4376,0.3792238,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1993,0.0,0.06,0.74814826,3.02,0,1,20,400,0.6666667,1,651,1,2.6312,0.4294674,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1993,0.0,0.112,0.6466674,2.72,3,0,20,400,0.33333334,1,984,1,3.1008,0.16182484,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1993,0.0,0.064,0.6358986,2.85,0,1,20,400,0.5,1,1391,1,3.0995,1.2001466,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1993,0.0,0.18,0.7543076,2.35,0,1,20,400,1.0,1,1428,1,3.3509,0.10169205,Targeted Regltn of Ab. Prov. - Hospitalization
45,22,South_Carolina,SC,40,1995.0,1702,1993,0.0,0.062,0.6335234,2.8,0,1,20,400,1.0,1,1465,0,2.6053,0.36442956,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1993,0.0,0.096,0.6505683,2.68,0,1,20,400,0.5,1,1576,1,2.8727,1.8146104,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1993,0.0,0.227,0.4240145,2.3,0,0,20,400,0.6666667,1,1650,1,3.1065,0.057657868,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,1994,0.0,0.106,0.63422894,2.54,3,0,21,441,0.6666667,1,466,0,3.5081,1.1826078,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,1994,0.0,0.086,0.5552892,2.83,0,0,21,441,0.5,1,577,1,2.8322,0.25619116,Targeted Regltn of Ab. Prov. - Hospitalization
21,22,Kentucky,KY,17,1998.0,713,1994,0.0,0.025,0.61092764,3.27,0,1,21,441,0.75,1,614,1,2.6595,0.38278854,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1994,0.0,0.073,0.7625051,3.02,0,1,21,441,0.6666667,1,651,1,2.5676,0.4319574,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1994,0.0,0.122,0.64964896,2.72,3,0,21,441,0.33333334,1,984,1,3.1794,0.16315362,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1994,0.0,0.06,0.643328,2.85,0,0,21,441,0.5,1,1391,1,3.2066,1.2041407,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1994,0.0,0.18,0.7499748,2.35,0,1,21,441,1.0,1,1428,1,3.1928,0.1021406,Targeted Regltn of Ab. Prov. - Hospitalization
45,22,South_Carolina,SC,40,1995.0,1702,1994,0.0,0.054,0.6384067,2.8,0,1,21,441,1.0,1,1465,0,2.9846,0.36968264,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1994,0.0,0.092,0.6535998,2.68,0,1,21,441,0.5,1,1576,1,3.0755,1.8532634,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1994,0.0,0.18,0.42511654,2.3,0,0,21,441,0.6666667,1,1650,1,3.5802,0.058118563,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,1995,0.0,0.106,0.6430036,2.54,3,0,22,484,0.6666667,1,466,0,3.8071,1.1924948,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,1995,0.0,0.086,0.5574196,2.83,0,0,22,484,0.5,1,577,0,3.0341,0.2582996,Targeted Regltn of Ab. Prov. - Hospitalization
21,22,Kentucky,KY,17,1998.0,713,1995,0.0,0.025,0.61253554,3.27,0,1,22,484,0.75,1,614,1,2.981,0.38635325,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1995,0.0,0.078,0.77686197,3.02,0,1,22,484,0.6666667,1,651,1,2.7949,0.43444744,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1995,0.0,0.122,0.6526305,2.72,3,0,22,484,0.33333334,1,984,1,3.2929,0.1644824,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1995,0.0,0.05,0.65075743,2.85,0,0,22,484,0.5,1,1391,0,3.4524,1.2081348,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1995,0.0,0.18,0.745642,2.35,0,1,22,484,1.0,1,1428,0,3.5359,0.10258915,Targeted Regltn of Ab. Prov. - Hospitalization
45,22,South_Carolina,SC,40,1995.0,1702,1995,1.0,0.054,0.64329,2.8,0,0,22,484,1.0,1,1465,0,2.9071,0.37493575,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1995,0.0,0.092,0.65663135,2.68,0,1,22,484,0.5,1,1576,0,3.2039,1.8919164,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1995,0.0,0.18,0.4262186,2.3,0,0,22,484,0.6666667,1,1650,1,3.3824,0.05857925,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,1996,0.0,0.112,0.6517782,2.54,3,0,23,529,0.6666667,1,466,0,3.9554,1.2023817,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,1996,0.0,0.098,0.55955005,2.83,0,0,23,529,0.5,1,577,0,3.2585,0.26040804,Targeted Regltn of Ab. Prov. - Hospitalization
21,22,Kentucky,KY,17,1998.0,713,1996,0.0,0.03,0.6141434,3.27,0,1,23,529,0.75,1,614,1,3.2413,0.38991797,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1996,0.0,0.08,0.7912188,3.02,0,1,23,529,0.6666667,1,651,0,3.0262,0.4369375,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1996,0.0,0.128,0.65561205,2.72,3,0,23,529,0.33333334,1,984,1,3.4014,0.16581118,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1996,0.0,0.055,0.65818685,2.85,0,0,23,529,0.5,1,1391,0,3.4899,1.212129,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1996,0.0,0.185,0.74130917,2.35,0,1,23,529,1.0,1,1428,0,3.6986,0.1030377,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1996,0.0,0.086,0.65966284,2.68,0,1,23,529,0.5,1,1576,0,3.3072,1.9305696,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1996,0.0,0.23,0.42732063,2.3,0,0,23,529,0.6666667,1,1650,1,3.2358,0.05903994,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,1997,0.0,0.119,0.6605528,2.54,3,0,24,576,0.6666667,1,466,0,4.1283,1.2122686,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,1997,0.0,0.11,0.56168044,2.83,0,0,24,576,0.5,1,577,0,3.6471,0.26251647,Targeted Regltn of Ab. Prov. - Hospitalization
21,22,Kentucky,KY,17,1998.0,713,1997,0.0,0.035,0.61575127,3.27,0,1,24,576,0.75,1,614,1,3.3452,0.3934827,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1997,0.0,0.083,0.80557567,3.02,0,1,24,576,0.6666667,1,651,0,3.326,0.4394275,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1997,0.0,0.133,0.6585936,2.72,3,0,24,576,0.33333334,1,984,1,3.4692,0.16713996,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1997,0.0,0.06,0.6656163,2.85,0,0,24,576,0.5,1,1391,0,3.7517,1.2161231,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1997,0.0,0.19,0.7369764,2.35,0,1,24,576,1.0,1,1428,0,3.4797,0.10348625,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1997,0.0,0.079,0.66269433,2.68,0,0,24,576,0.5,1,1576,0,3.5075,1.9692228,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1997,0.0,0.28,0.4284227,2.3,0,1,24,576,0.6666667,1,1650,1,3.5053,0.05950063,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,1998,0.0,0.11,0.66932744,2.54,3,0,25,625,0.8333333,1,466,0,4.3178,1.2221555,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,1998,0.0,0.11,0.5638109,2.83,0,0,25,625,0.5,1,577,0,3.6711,0.26462492,Targeted Regltn of Ab. Prov. - Hospitalization
21,22,Kentucky,KY,17,1998.0,713,1998,1.0,0.035,0.61735916,3.27,0,1,25,625,0.75,1,614,1,3.6252,0.39704746,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1998,0.0,0.083,0.8199325,3.02,0,1,25,625,0.6666667,1,651,0,3.1735,0.44191754,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1998,0.0,0.133,0.6615752,2.72,3,0,25,625,0.33333334,1,984,1,3.6413,0.16846874,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1998,0.0,0.06,0.6730457,2.85,0,0,25,625,0.5,1,1391,0,3.9015,1.2201172,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1998,0.0,0.19,0.73264354,2.35,0,1,25,625,1.0,1,1428,0,4.0686,0.1039348,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1998,0.0,0.079,0.6657258,2.68,0,0,25,625,0.5,1,1576,0,3.5783,2.0078757,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1998,0.0,0.28,0.42952472,2.3,0,1,25,625,0.6666667,1,1650,1,3.9372,0.05996132,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,1999,0.0,0.123,0.6781021,2.54,3,0,26,676,0.8333333,1,466,0,4.633,1.2320424,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,1999,0.0,0.118,0.5659413,2.83,0,0,26,676,0.5,1,577,0,3.7348,0.26673335,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,1999,0.0,0.092,0.8342894,3.02,0,1,26,676,0.6666667,1,651,0,3.2654,0.44440755,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,1999,0.0,0.122,0.66455674,2.72,3,0,26,676,0.33333334,1,984,0,3.8626,0.16979752,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,1999,0.0,0.07,0.6804751,2.85,0,0,26,676,0.5,1,1391,0,3.7758,1.2241113,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,1999,0.0,0.2,0.72831076,2.35,0,1,26,676,1.0,1,1428,0,4.2719,0.10438335,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,1999,0.0,0.086,0.6687574,2.68,0,0,26,676,0.5,1,1576,0,3.8688,2.0465288,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,1999,0.0,0.263,0.43062678,2.3,0,1,26,676,0.6666667,1,1650,1,4.1584,0.06042201,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,2000,0.0,0.127,0.68687665,2.54,3,0,27,729,0.8333333,1,466,0,4.6064,1.2419293,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,2000,0.0,0.118,0.5680717,2.83,0,0,27,729,0.5,1,577,0,4.1059,0.2688418,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,2000,0.0,0.105,0.8486462,3.02,0,1,27,729,0.6666667,1,651,0,3.0718,0.4468976,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,2000,0.0,0.122,0.6675383,2.72,3,0,27,729,0.33333334,1,984,0,4.175,0.1711263,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,2000,0.0,0.07,0.68790454,2.85,0,0,27,729,0.5,1,1391,0,4.2176,1.2281054,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,2000,0.0,0.2,0.7239779,2.35,0,1,27,729,1.0,1,1428,0,4.2197,0.1048319,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,2000,0.0,0.086,0.6717889,2.68,0,0,27,729,0.5,1,1576,0,3.8609,2.085182,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,2000,0.0,0.263,0.4317288,2.3,0,1,27,729,0.6666667,1,1650,1,3.9594,0.0608827,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,2001,0.0,0.136,0.67348504,2.54,3,0,28,784,0.8333333,1,466,0,4.6171,1.2492878,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,2001,0.0,0.114,0.56189144,2.83,0,0,28,784,0.5,1,577,0,4.1415,0.2700189,Targeted Regltn of Ab. Prov. - Hospitalization
22,22,Louisiana,LA,18,2001.0,756,2001,1.0,0.105,0.8243745,3.02,0,1,28,784,0.6666667,1,651,0,3.3322,0.44806746,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,2001,0.0,0.102,0.6564435,2.72,3,0,28,784,0.33333334,1,984,0,4.3611,0.17202507,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,2001,0.0,0.08,0.6729501,2.85,0,0,28,784,0.5,1,1391,0,4.3499,1.2312365,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,2001,0.0,0.18,0.70639116,2.35,0,1,28,784,1.0,1,1428,0,4.5723,0.105639726,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,2001,0.0,0.086,0.6602639,2.68,0,0,28,784,0.75,1,1576,0,4.086,2.126137,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,2001,0.0,0.22,0.42217892,2.3,0,0,28,784,0.6666667,1,1650,1,4.0794,0.061196875,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,2002,0.0,0.136,0.66009337,2.54,3,0,29,841,0.8333333,1,466,0,4.271,1.2566464,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,2002,0.0,0.11,0.55571115,2.83,0,0,29,841,0.5,1,577,0,4.2619,0.271196,Targeted Regltn of Ab. Prov. - Hospitalization
31,22,Nebraska,NE,27,2013.0,1143,2002,0.0,0.102,0.6453486,2.72,3,0,29,841,0.33333334,1,984,0,4.2796,0.17292385,Targeted Regltn of Ab. Prov. - Hospitalization
42,22,Pennsylvania,PA,38,2002.0,1616,2002,1.0,0.09,0.65799564,2.85,0,0,29,841,0.5,1,1391,0,4.2498,1.2343673,Targeted Regltn of Ab. Prov. - Hospitalization
44,22,Rhode_Island,RI,39,2007.0,1659,2002,0.0,0.18,0.6888044,2.35,0,1,29,841,1.0,1,1428,0,4.2417,0.10644755,Targeted Regltn of Ab. Prov. - Hospitalization
48,22,Texas,TX,43,2013.0,1831,2002,0.0,0.086,0.64873886,2.68,0,0,29,841,0.75,1,1576,0,4.0149,2.167092,Targeted Regltn of Ab. Prov. - Hospitalization
50,22,Vermont,VT,45,2013.0,1917,2002,0.0,0.2,0.41262907,2.3,0,0,29,841,0.6666667,1,1650,1,4.2999,0.06151105,Targeted Regltn of Ab. Prov. - Hospitalization
17,22,Illinois,IL,13,2013.0,541,2003,0.0,0.174,0.6467017,2.54,3,1,30,900,0.8333333,1,466,1,4.5153,1.264005,Targeted Regltn of Ab. Prov. - Hospitalization
20,22,Kansas,KS,16,2011.0,670,2003,0.0,0.102,0.54953086,2.83,0,0,30,900,0.5,1,577,1,4.4232,0.2723731,Targeted Regltn of Ab. Prov. - Hospitalization
