"state","year","adagovideology","citizenideology","medianivoteshare","partydecline","squirescore","incunemp","pctpercapincome","percenturban","ugovd","percentfossilprod","renergyprice11","deregulated","geoneighborlag","ideoneighborlag","premulation1","featureyear","intercept","event","billnum"
"Nebraska",2011,14.8999996185303,26.2000007629395,78.6800003051758,0,0.165999993681908,-0.300000011920929,102.139999389648,73.0999984741211,0,4.29887390136719,19.0799999237061,0,0.097451277077198,0.0719640180468559,0,5,1,0,168
"New Hampshire",2011,45.7999992370605,42.5999984741211,15.6899995803833,0,0.0309999994933605,-0.600000023841858,110.400001525879,60.2999992370605,0,0,27.3600006103516,1,0.0809595212340355,0.17991004884243,0.0376470573246479,5,1,0,168
"New Jersey",2011,58,60.7000007629395,32.25,0,0.221000000834465,-0.200000002980232,126.150001525879,94.6999969482422,0,0,24,1,0.097451277077198,0.254872560501099,0.0305882357060909,5,1,0,168
"New Mexico",2011,41.2999992370605,51.2999992370605,100,0,0.109999999403954,-0.400000005960464,82.129997253418,77.4000015258789,0,98.3943023681641,22.6900005340576,0,0.139430284500122,0.17991004884243,0.0258823521435261,5,1,0,168
"New York",2011,78.4000015258789,64.8000030517578,67.8199996948242,0,0.606000006198883,-0.300000011920929,123.019996643066,87.9000015258789,0,3.87764382362366,25.1700000762939,1,0.149925038218498,0.224887549877167,0.0282352939248085,5,1,0,168
"North Carolina",2011,49.4000015258789,44.0999984741211,67.5500030517578,0,0.180000007152557,-0.600000023841858,86.6900024414062,66.0999984741211,0,0,22.9300003051758,0,0.017991004511714,0.256371825933456,0.0352941192686558,5,1,0,168
"North Dakota",2011,6.5,41.2000007629395,39.3499984741211,0,0.0489999987185001,-0.300000011920929,113.660003662109,59.9000015258789,0,91.2539520263672,17.25,0,0.0674662664532661,0.11394302546978,0.0211764704436064,5,1,0,168
"Ohio",2011,10.5,48.7000007629395,68.0800018310547,0,0.379999995231628,-1.39999997615814,91.0400009155273,77.9000015258789,0,73.7428588867188,20.4300003051758,1,0.100449778139591,0.130434781312943,0.0352941192686558,5,1,0,168
"Oklahoma",2011,12.8000001907349,21.7000007629395,100,0,0.180999994277954,-1,90.6600036621094,66.1999969482422,0,96.4537963867188,19.7099990844727,0,0.119940027594566,0.130434781312943,0.0235294122248888,5,1,0,168
"Oregon",2011,74,55.7000007629395,62.2200012207031,0,0.172000005841255,-1.10000002384186,90.3000030517578,81,0,0.272585660219193,22.0200004577637,1,0.0944527760148048,0.163418292999268,0.0376470573246479,5,1,0,168
"Pennsylvania",2011,17.2999992370605,50.7999992370605,76.620002746582,0,0.479000002145767,-0.5,101.76000213623,78.6999969482422,0,75.0742721557617,22.5799999237061,1,0.194902554154396,0.0584707632660866,0.0376470573246479,5,1,0,168
"Rhode Island",2011,86.4000015258789,84.5,62.310001373291,0,0.13400000333786,-0.5,105.569999694824,90.6999969482422,0,0,25.8799991607666,1,0.064467765390873,0.442278861999512,0.0211764704436064,5,1,0,168
"South Carolina",2011,8.19999980926514,41.5,98.8300018310547,0,0.160999998450279,-0.800000011920929,80.3399963378906,66.3000030517578,0,0,21.2399997711182,0,0.0299850068986416,0.130434781312943,0,5,1,0,168
"South Dakota",2011,7.80000019073486,46.2000007629395,43.3800010681152,0,0.068000003695488,-0.300000011920929,106.389999389648,56.7000007629395,0,4.54911422729492,16.9099998474121,0,0.0764617696404457,0.112443774938583,0.0235294122248888,5,1,0,168
"Tennessee",2011,6.40000009536743,34.0999984741211,74.9100036621094,0,0.118000000715256,-0.5,87.9899978637695,66.4000015258789,0,9.07835006713867,21.9200000762939,0,0.0749625191092491,0.130434781312943,0,5,1,0,168
"Texas",2011,3.40000009536743,36.7999992370605,84.6900024414062,0,0.209999993443489,-0.300000011920929,96.5999984741211,84.6999969482422,0,93.2267456054688,20.5300006866455,1,0.0449775122106075,0.106446780264378,0.0211764704436064,5,1,0,168
"Utah",2011,12.8999996185303,28,69.3399963378906,0,0.0719999969005585,-1.20000004768372,80.629997253418,90.5999984741211,0,97.8561325073242,19.8099994659424,0,0.136431783437729,0.0809595212340355,0.0423529408872128,5,1,0,168
"Vermont",2011,90.6999969482422,79.4000015258789,46.3600006103516,0,0.109999999403954,-0.800000011920929,100.029998779297,38.9000015258789,1,0,27.7700004577637,0,0.0929535254836082,0.394302845001221,0.0211764704436064,5,1,0,168
"Virginia",2011,21.1000003814697,43.4000015258789,71.8499984741211,0,0.137999996542931,-0.699999988079071,110.940002441406,75.5,0,66.1721343994141,22.5,0,0.0959520265460014,0.0344827584922314,0.018823528662324,5,1,0,168
"Washington",2011,81.3000030517578,50.5,60.5800018310547,1,0.211999997496605,-0.699999988079071,105.580001831055,84.0999984741211,1,0,21.25,0,0.0299850068986416,0.289355307817459,0.0282352939248085,5,1,0,168
"West Virginia",2011,86,58.2000007629395,43.4099998474121,1,0.120999999344349,-0.600000023841858,80.370002746582,48.7000007629395,1,98.8403778076172,20.0400009155273,0,0.119940027594566,0.395802110433578,0.0352941192686558,5,1,0,168
"Wisconsin",2011,12.8000001907349,48.5,62.560001373291,0,0.241999998688698,-1,95.2200012207031,70.1999969482422,0,0,20.7000007629395,0,0.0929535254836082,0.130434781312943,0.0329411774873734,5,1,0,168
"Wyoming",2011,7.5,23.2999992370605,97.1800003051758,0,0.0610000006854534,-0.899999976158142,115.25,64.8000030517578,0,99.4214324951172,17.8999996185303,0,0.0929535254836082,0.130434781312943,0,5,1,0,168
"Iowa",2009,94.5999984741211,53.2999992370605,63.310001373291,0,0.166999995708466,2.20000004768372,95.6999969482422,61.0999984741211,1,0,14.6599998474121,0,0.136678203940392,0.370242208242416,0.00267379707656801,3,1,0,92
"Alabama",2009,28.8999996185303,27.2999992370605,79.2399978637695,0,0.0780000016093254,4.80000019073486,83.870002746582,55.4000015258789,0,53.0807991027832,16.9599990844727,0,0,0.0674740448594093,0,3,1,0,92
"Alaska",2009,46.5999984741211,64.1999969482422,69.8499984741211,0,0.216999992728233,1.29999995231628,110.550003051758,65.5999984741211,0,99.1528167724609,19.0599994659424,0,0,0.128027677536011,0,3,1,0,92
"Arizona",2009,5.59999990463257,44.2000007629395,38.6699981689453,0,0.270999997854233,3.79999995231628,86.8600006103516,88.1999969482422,0,28.6651306152344,20.6800003051758,0,0.166089966893196,0.0588235296308994,0.0374331548810005,3,1,0,92
"Arkansas",2009,82.9000015258789,44.2000007629395,100,0,0.109999999403954,2.09999990463257,82.0100021362305,52.5,1,71.9205932617188,16.1700000762939,0,0.0553633235394955,0.453287184238434,0,3,1,0,92
"California",2009,53.2999992370605,63.2000007629395,67.2099990844727,0,0.580999970436096,4.09999990463257,106.199996948242,94.4000015258789,0,60.5680618286133,19.2199993133545,1,0.124567471444607,0.0934256091713905,0.0347593575716019,3,1,0,92
"Connecticut",2009,71.1999969482422,78,75,0,0.195999994874001,2.59999990463257,136.919998168945,87.6999969482422,0,0,24.5699996948242,1,0.086505189538002,0.24567474424839,0.0187165774405003,3,1,0,92
"Delaware",2009,90.3000030517578,77.5999984741211,72.7200012207031,0,0.158999994397163,3,100.150001525879,80.0999984741211,1,0,21.8099994659424,1,0.102076128125191,0.467128038406372,0.0454545468091965,3,1,0,92
"Florida",2009,18.3999996185303,54.4000015258789,100,1,0.209999993443489,4.09999990463257,95.370002746582,89.3000030517578,0,0.809945404529572,22,0,0,0.0795847773551941,0,3,1,0,92
"Georgia",2009,6.59999990463257,44.5999984741211,100,0,0.11599999666214,3.5,87.7099990844727,71.5999984741211,0,0,17.2099990844727,0,0.0346020758152008,0.0588235296308994,0,3,1,0,92
"Hawaii",2009,73.4000015258789,84.0999984741211,86.9400024414062,0,0.261999994516373,2.79999995231628,104.150001525879,91.5,0,0,26.5799999237061,0,0,0.256055355072021,0.0454545468091965,3,1,0,92
"Idaho",2009,13.8000001907349,27.7000007629395,73.7399978637695,0,0.119999997317791,2.70000004768372,79.7399978637695,66.4000015258789,0,0,15.8199996948242,0,0.153979241847992,0.0795847773551941,0,3,1,0,92
"Illinois",2009,93.1999969482422,63.7000007629395,100,0,0.28099998831749,3.59999990463257,105.769996643066,87.8000030517578,1,40.2286148071289,16.2199993133545,1,0.0692041516304016,0.423875421285629,0.0240641701966524,3,1,0,92
"Indiana",2009,26.7999992370605,48.2000007629395,67.4599990844727,0,0.17399999499321,4.59999990463257,85.8300018310547,70.8000030517578,0,84.4060440063477,14.4899997711182,0,0.089965395629406,0.0674740448594093,0,3,1,0,92
"Kansas",2009,55.2000007629395,42.5,69.0699996948242,0,0.140000000596046,2.70000004768372,98.3199996948242,71.4000015258789,0,77.6391448974609,16.4599990844727,0,0.0501730106770992,0.152249127626419,0,3,1,0,92
"Kentucky",2009,73.1999969482422,45,100,0,0.136999994516373,3.70000004768372,82.1900024414062,55.7999992370605,0,97.5205459594727,15.7200002670288,0,0.105536334216595,0.261245667934418,0,3,1,0,92
"Louisiana",2009,41.2999992370605,41.7000007629395,78.5599975585938,0,0.163000002503395,2.20000004768372,93.3399963378906,72.5999984741211,0,88.551872253418,13.1800003051758,0,0.0276816617697477,0.0657439455389977,0,3,1,0,92
"Maine",2009,96.5999984741211,81.4000015258789,61.0800018310547,0,0.0879999995231628,2.70000004768372,93.129997253418,40.2000007629395,1,0,18.1000003814697,1,0.0363321788609028,0.413494795560837,0.0187165774405003,3,1,0,92
"Maryland",2009,94.4000015258789,66,33.6800003051758,0,0.188999995589256,3.09999990463257,122.730003356934,86.0999984741211,1,21.0070819854736,21.7600002288818,1,0.0916955024003983,0.378892719745636,0.0401069521903992,3,1,0,92
"Massachusetts",2009,97.9000015258789,86.3000030517578,100,0,0.280000001192093,2.90000009536743,128.320007324219,91.4000015258789,1,0,22.8700008392334,1,0.148788928985596,0.3217993080616,0.0160427801311016,3,1,0,92
"Michigan",2009,79.0999984741211,61.2000007629395,64.6500015258789,0,0.460999995470047,5.09999990463257,85.9800033569336,74.6999969482422,0,35.3110389709473,17.3600006103516,1,0.0640138387680054,0.320069193840027,0.0347593575716019,3,1,0,92
"Minnesota",2009,50.2999992370605,56.9000015258789,60.689998626709,0,0.162000000476837,2.59999990463257,105.98999786377,70.9000015258789,0,0,15.789999961853,0,0.0813148766756058,0.128027677536011,0.0213903747498989,3,1,0,92
"Mississippi",2009,37.5999984741211,39.9000015258789,100,0,0.115000002086163,2.59999990463257,77.6800003051758,48.7999992370605,0,62.9986839294434,17.2600002288818,0,0,0.0467128045856953,0,3,1,0,92
"Missouri",2009,57.5,51.9000015258789,72.9499969482422,0,0.194000005722046,3.5,92.75,69.4000015258789,0,4.83183336257935,17.2000007629395,0,0.0346020758152008,0.198961943387985,0.0347593575716019,3,1,0,92
"Montana",2009,65.5999984741211,53.7999992370605,64.3899993896484,0,0.0790000036358833,1.5,86.3499984741211,54.0999984741211,0,89.4727096557617,16.5900001525879,1,0.039792388677597,0.1608996540308,0.0267379675060511,3,1,0,92
"Nevada",2009,48.7000007629395,53.5999984741211,66.3499984741211,0,0.158999994397163,4.59999990463257,92.9700012207031,91.5,0,5.02008008956909,20.6200008392334,0,0.143598616123199,0.0813148766756058,0.0267379675060511,3,1,0,92
"Nebraska",2009,17.8999996185303,35.2000007629395,100,0,0.165999993681908,1.39999997615814,99.4800033569336,69.8000030517578,0,5.42107057571411,15.3299999237061,0,0.0830449834465981,0.0795847773551941,0,3,1,0,92
"New Hampshire",2009,93.1999969482422,56.4000015258789,15.4700002670288,1,0.0309999994933605,2.29999995231628,109.790000915527,59.2999992370605,1,0,22.7800006866455,1,0.086505189538002,0.410034596920013,0.0427807494997978,3,1,0,92
"New Jersey",2009,95,67.9000015258789,32.1399993896484,0,0.221000000834465,3.5,127.389999389648,94.4000015258789,1,0,19.6800003051758,1,0.102076128125191,0.416955024003983,0.0320855602622032,3,1,0,92
"New Mexico",2009,92.5,60.4000015258789,100,0,0.109999999403954,2.29999995231628,83.3399963378906,75,1,98.7093276977539,17.9899997711182,0,0.128027677536011,0.41522490978241,0.0294117648154497,3,1,0,92
"New York",2009,91.5999984741211,77.8000030517578,72.9499969482422,0,0.606000006198883,3,120.970001220703,87.5,1,5.46454334259033,21.5100002288818,1,0.159169554710388,0.435986161231995,0.0294117648154497,3,1,0,92
"North Carolina",2009,86.8000030517578,49.5999984741211,81.1999969482422,1,0.180000007152557,4.09999990463257,88,60.2000007629395,1,0,19.1000003814697,0,0.0207612458616495,0.465397924184799,0.0401069521903992,3,1,0,92
"North Dakota",2009,14.5,52.2999992370605,31.5,1,0.0489999987185001,1,101.900001525879,55.9000015258789,0,91.9158172607422,12.4799995422363,0,0.0778546705842018,0.0795847773551941,0.0240641701966524,3,1,0,92
"Ohio",2009,68.5,54.7000007629395,72.2300033569336,0,0.379999995231628,3.59999990463257,90.5899963378906,77.4000015258789,0,75.7010269165039,17.5300006866455,1,0.0709342584013939,0.211072668433189,0.0347593575716019,3,1,0,92
"Oklahoma",2009,29.3999996185303,21.1000003814697,100,0,0.180999994277954,3,88.2099990844727,65.3000030517578,0,96.9683074951172,16.4200000762939,0,0.108996540307999,0.0467128045856953,0,3,1,0,92
"Oregon",2009,94.6999969482422,62.5999984741211,70.4700012207031,0,0.172000005841255,4.59999990463257,91,78.6999969482422,1,0.1918925344944,18.0400009155273,1,0.105536334216595,0.41522490978241,0.0401069521903992,3,1,0,92
"Pennsylvania",2009,71.5999984741211,62.7999992370605,88.8499984741211,0,0.479000002145767,2.59999990463257,101.480003356934,77.0999984741211,0,65.0825042724609,18.7199993133545,1,0.162629753351212,0.240484431385994,0.0401069521903992,3,1,0,92
"Rhode Island",2009,73,81.6999969482422,80.2600021362305,0,0.13400000333786,3.20000004768372,104.720001220703,90.9000015258789,0,0,22.3500003814697,1,0.0709342584013939,0.276816606521606,0.0240641701966524,3,1,0,92
"South Carolina",2009,10.8999996185303,48.2999992370605,100,1,0.160999998450279,4.69999980926514,81.3899993896484,60.5,0,0,17.2800006866455,0,0.0346020758152008,0.0588235296308994,0,3,1,0,92
"South Dakota",2009,8,47.0999984741211,34.4199981689453,1,0.068000003695488,2.20000004768372,98.7300033569336,51.9000015258789,0,6.17154788970947,15.75,0,0.0882352963089943,0.0588235296308994,0.0267379675060511,3,1,0,92
"Tennessee",2009,56.2000007629395,44.0999984741211,100,0,0.118000000715256,3.90000009536743,87.25,63.5999984741211,0,11.0875434875488,17.5900001525879,0,0.0830449834465981,0.198961943387985,0,3,1,0,92
"Texas",2009,13.8000001907349,45.2000007629395,82.1999969482422,1,0.209999993443489,2.59999990463257,94.7099990844727,82.5,0,93.4278106689453,16.0799999237061,1,0.0311418697237968,0.0207612458616495,0.0240641701966524,3,1,0,92
"Utah",2009,9.10000038146973,28.1000003814697,63.9900016784668,0,0.0719999969005585,4.5,82.25,88.1999969482422,0,98.5810546875,15.4399995803833,0,0.147058829665184,0.0276816617697477,0.0454545468091965,3,1,0,92
"Vermont",2009,79,85.4000015258789,47.4900016784668,0,0.109999999403954,2.40000009536743,99.7200012207031,38.2000007629395,0,0,22.0799999237061,0,0.100346021354198,0.301038056612015,0.0240641701966524,3,1,0,92
"Virginia",2009,66.8000030517578,48.7999992370605,100,0,0.137999996542931,2.90000009536743,111.110000610352,73,0,62.4312934875488,18.1299991607666,0,0.0692041516304016,0.157439440488815,0.0213903747498989,3,1,0,92
"Washington",2009,95.4000015258789,62,63.5699996948242,1,0.211999997496605,4,107.419998168945,82,1,0,17.25,0,0.0311418697237968,0.422145336866379,0.0320855602622032,3,1,0,92
"Wisconsin",2009,85.1999969482422,53.5,64.3099975585938,0,0.241999998688698,3.90000009536743,95.4000015258789,68.3000030517578,1,0,17.2299995422363,0,0.103806227445602,0.453287184238434,0.0347593575716019,3,1,0,92
"Wyoming",2009,41.0999984741211,27.2000007629395,100,0,0.0610000006854534,3.20000004768372,110.849998474121,65.0999984741211,0,99.6710815429688,14,0,0.0951557084918022,0.0657439455389977,0,3,1,0,92
"Iowa",2010,94.4000015258789,48.0999984741211,63.310001373291,0,0.166999995708466,0.100000001490116,95.1999969482422,64,1,0,15.7200002670288,0,0.129600003361702,0.438400000333786,0.00247524795122445,4,1,0,92
"Alabama",2010,20.5,19.2999992370605,79.2399978637695,0,0.0780000016093254,-0.5,84.7200012207031,59,0,55.7903633117676,17.7999992370605,0,0,0.0432000011205673,0,4,1,0,92
"Alaska",2010,32.9000015258789,51,69.8499984741211,0,0.216999992728233,0.300000011920929,109.949996948242,66,0,99.0507431030273,20.6000003814697,0,0,0,0,4,1,0,92
"Arizona",2010,4.5,39.2000007629395,38.6699981689453,1,0.270999997854233,0.600000023841858,84.879997253418,89.8000030517578,0,28.9722843170166,22.25,0,0.156800001859665,0.0912000015377998,0.0346534661948681,4,1,0,92
"Arkansas",2010,64.9000015258789,32.2000007629395,100,0,0.109999999403954,0.400000005960464,81.3600006103516,56.2000007629395,1,77.9113540649414,17.0300006866455,0,0.0511999987065792,0.254400014877319,0,4,1,0,92
"California",2010,49.5,58.2000007629395,67.2099990844727,0,0.580999970436096,1.10000002384186,105.279998779297,95,0,58.4629974365234,20.9899997711182,1,0.1216000020504,0.123199999332428,0.0321782194077969,4,1,0,92
"Connecticut",2010,61.7000007629395,68.4000015258789,75,0,0.195999994874001,1.10000002384186,139.300003051758,88,0,0,25.9200000762939,1,0.0816000029444695,0.169599995017052,0.017326733097434,4,1,0,92
"Delaware",2010,84.1999969482422,71.4000015258789,72.7200012207031,1,0.158999994397163,0.100000001490116,99.0800018310547,83.3000030517578,1,0,23.4799995422363,1,0.0975999981164932,0.286399990320206,0.0420792065560818,4,1,0,92
"Florida",2010,9,46,100,0,0.209999993443489,0.899999976158142,96.370002746582,91.1999969482422,0,4.48843574523926,22.1499996185303,0,0,0.134399995207787,0,4,1,0,92
"Georgia",2010,3.90000009536743,39.7000007629395,100,1,0.11599999666214,0.400000005960464,86.7799987792969,75.0999984741211,0,0,18.2900009155273,0,0.0320000015199184,0.116800002753735,0,4,1,0,92
"Hawaii",2010,58.0999984741211,71.0999984741211,86.9400024414062,0,0.261999994516373,-0.100000001490116,102.919998168945,91.9000015258789,0,0,30.9500007629395,0,0,0.175999999046326,0.044554453343153,4,1,0,92
"Idaho",2010,4,19.7000007629395,73.7399978637695,0,0.119999997317791,1.20000004768372,79.3000030517578,70.5999984741211,0,0,17.0300006866455,0,0.145600005984306,0.116800002753735,0,4,1,0,92
"Illinois",2010,89,56.5,100,0,0.28099998831749,0.400000005960464,105.610000610352,88.5,1,39.3227806091309,17.4500007629395,1,0.0640000030398369,0.475199997425079,0.0247524753212929,4,1,0,92
"Indiana",2010,18.6000003814697,40.4000015258789,67.4599990844727,0,0.17399999499321,-0.300000011920929,85.5199966430664,72.4000015258789,0,81.8550033569336,14.9700002670288,0,0.089599996805191,0.0719999969005585,0,4,1,0,92
"Kansas",2010,48.9000015258789,35.0999984741211,69.0699996948242,0,0.140000000596046,0,96.870002746582,74.1999969482422,0,75.0984268188477,18.1800003051758,0,0.046399999409914,0.137600004673004,0.0222772285342216,4,1,0,92
"Kentucky",2010,69,37.5,100,0,0.136999994516373,-0.100000001490116,81.6900024414062,58.4000015258789,0,97.6739196777344,17.2000007629395,0,0.142399996519089,0.260800004005432,0,4,1,0,92
"Louisiana",2010,39,36.7999992370605,78.5599975585938,0,0.163000002503395,0.800000011920929,93.2799987792969,73.1999969482422,0,90.5478286743164,15.039999961853,0,0.0255999993532896,0.046399999409914,0,4,1,0,92
"Maine",2010,94.1999969482422,68.9000015258789,61.0800018310547,0,0.0879999995231628,0.100000001490116,92.0500030517578,38.7000007629395,1,0,18.9500007629395,1,0.0335999988019466,0.419200003147125,0.017326733097434,4,1,0,92
"Maryland",2010,91.5999984741211,60.2000007629395,33.6800003051758,0,0.188999995589256,0.400000005960464,122.190002441406,87.1999969482422,1,23.4449768066406,22.8999996185303,1,0.126399993896484,0.417600005865097,0.0371287129819393,4,1,0,92
"Massachusetts",2010,95.9000015258789,68,100,0,0.280000001192093,0.100000001490116,128.529998779297,92,1,0,23.5300006866455,1,0.137600004673004,0.35359999537468,0.0148514853790402,4,1,0,92
"Michigan",2010,75.3000030517578,54.7000007629395,64.6500015258789,0,0.460999995470047,-0.699999988079071,86.2699966430664,74.5999984741211,0,28.375358581543,18.5599994659424,1,0.0623999983072281,0.296000003814697,0.0321782194077969,4,1,0,92
"Minnesota",2010,45.5,50.5,60.689998626709,0,0.162000000476837,-0.600000023841858,106.879997253418,73.3000030517578,0,0,17.1100006103516,0,0.0751999989151955,0.096000000834465,0.0198019798845053,4,1,0,92
"Mississippi",2010,37.2000007629395,31.2000007629395,100,0,0.115000002086163,1.10000002384186,77.5100021362305,49.4000015258789,0,63.6505470275879,17.8899993896484,0,0,0,0,4,1,0,92
"Missouri",2010,50,42.5,72.9499969482422,0,0.194000005722046,-0.100000001490116,91.4899978637695,70.4000015258789,0,5.34543609619141,18.8500003814697,0,0.0527999997138977,0.129600003361702,0.0321782194077969,4,1,0,92
"Montana",2010,58.7000007629395,44.5,64.3899993896484,0,0.0790000036358833,0.800000011920929,86.4599990844727,55.9000015258789,0,90.1062545776367,18.4099998474121,1,0.0368000008165836,0.209600001573563,0.0247524753212929,4,1,0,92
"Nevada",2010,46.2999992370605,49.4000015258789,66.3499984741211,0,0.158999994397163,2.09999990463257,89.9100036621094,94.1999969482422,0,4.82625484466553,21.3099994659424,0,0.136000007390976,0.0832000002264977,0.0272277221083641,4,1,0,92
"Nebraska",2010,10.5,19.2999992370605,100,0,0.165999993681908,0,99.129997253418,73.0999984741211,0,3.92696356773376,16.8299999237061,0,0.0944000035524368,0.134399995207787,0,4,1,0,92
"New Hampshire",2010,88.9000015258789,51.9000015258789,15.4700002670288,1,0.0309999994933605,-0.100000001490116,110.5,60.2999992370605,1,0,24.3099994659424,1,0.0816000029444695,0.46560001373291,0.0396039597690105,4,1,0,92
"New Jersey",2010,49.2999992370605,56.4000015258789,32.25,0,0.221000000834465,0.600000023841858,126.730003356934,94.6999969482422,0,0,21.2999992370605,1,0.0975999981164932,0.155200004577637,0.0297029707580805,4,1,0,92
"New Mexico",2010,94.0999984741211,56.7999992370605,100,0,0.109999999403954,1.10000002384186,82.7799987792969,77.4000015258789,1,98.5277786254883,19.7600002288818,0,0.118400000035763,0.420800000429153,0.0272277221083641,4,1,0,92
"New York",2010,86.6999969482422,64.3000030517578,72.9499969482422,0,0.606000006198883,0.200000002980232,123.440002441406,87.9000015258789,1,4.63726568222046,23.2600002288818,1,0.151999995112419,0.439999997615814,0.0272277221083641,4,1,0,92
"North Carolina",2010,79.5,45.5999984741211,81.1999969482422,0,0.180000007152557,0.400000005960464,86.9599990844727,66.0999984741211,1,0,20.3600006103516,0,0.0192000009119511,0.252799987792969,0.0371287129819393,4,1,0,92
"North Dakota",2010,12.1000003814697,46.4000015258789,31.5,0,0.0489999987185001,-0.300000011920929,106.709999084473,59.9000015258789,0,91.0106048583984,13.8999996185303,0,0.0719999969005585,0.116800002753735,0.0222772285342216,4,1,0,92
"Ohio",2010,62.7999992370605,45.7999992370605,72.2300033569336,0,0.379999995231628,-0.200000002980232,90.3000030517578,77.9000015258789,0,72.9755935668945,18.2600002288818,1,0.107199996709824,0.208000004291534,0.0346534661948681,4,1,0,92
"Oklahoma",2010,26.1000003814697,17.8999996185303,100,0,0.180999994277954,0.200000002980232,89.3000030517578,66.1999969482422,0,96.4520034790039,17.2199993133545,0,0.118400000035763,0,0,4,1,0,92
"Oregon",2010,95.3000030517578,53.7999992370605,70.4700012207031,0,0.172000005841255,-0.400000005960464,90.2399978637695,81,1,0.355510413646698,19.1700000762939,1,0.10080000013113,0.379200011491776,0.0396039597690105,4,1,0,92
"Pennsylvania",2010,64.3000030517578,54.9000015258789,88.8499984741211,0,0.479000002145767,0.5,101.639999389648,78.6999969482422,0,68.6984024047852,19.8400001525879,1,0.19200000166893,0.216000005602837,0.0396039597690105,4,1,0,92
"Rhode Island",2010,69.0999984741211,78.9000015258789,80.2600021362305,0,0.13400000333786,0.800000011920929,105.550003051758,90.6999969482422,0,0,24.0499992370605,1,0.0671999976038933,0.239999994635582,0.0222772285342216,4,1,0,92
"South Carolina",2010,10.1999998092651,44.5999984741211,100,0,0.160999998450279,-0.300000011920929,80.9100036621094,66.3000030517578,0,0,18.6000003814697,0,0.0320000015199184,0.134399995207787,0,4,1,0,92
"South Dakota",2010,3.5,38.7999992370605,34.4199981689453,0,0.068000003695488,-0.100000001490116,99.4100036621094,56.7000007629395,0,4.96894407272339,17.1900005340576,0,0.0816000029444695,0.0719999969005585,0.0247524753212929,4,1,0,92
"Tennessee",2010,45.5,32.0999984741211,100,0,0.118000000715256,-0.699999988079071,88.2200012207031,66.4000015258789,0,10.381649017334,18.6499996185303,0,0.0768000036478043,0.129600003361702,0,4,1,0,92
"Texas",2010,8.80000019073486,37.7999992370605,82.1999969482422,0,0.209999993443489,0.699999988079071,96.0599975585938,84.6999969482422,0,92.8190231323242,17.4799995422363,1,0.0287999995052814,0.108800001442432,0.0222772285342216,4,1,0,92
"Utah",2010,6.09999990463257,27,63.9900016784668,0,0.0719999969005585,0.300000011920929,80.7200012207031,90.5999984741211,0,98.378532409668,16.9200000762939,0,0.139200001955032,0.105599999427795,0.0420792065560818,4,1,0,92
"Vermont",2010,80.5999984741211,86.5999984741211,47.4900016784668,0,0.109999999403954,-0.5,99.8600006103516,38.9000015258789,0,0,24.2099990844727,0,0.0944000035524368,0.241600006818771,0.0222772285342216,4,1,0,92
"Virginia",2010,58.2000007629395,42.5999984741211,71.8499984741211,0,0.137999996542931,0.200000002980232,110.910003662109,75.5,0,65.2506866455078,19.2299995422363,0,0.102399997413158,0.174400001764297,0.0198019798845053,4,1,0,92
"Washington",2010,90.8000030517578,51.5,63.5699996948242,0,0.211999997496605,0.5,105.610000610352,84.0999984741211,1,0,18.3600006103516,0,0.0320000015199184,0.427199989557266,0.0297029707580805,4,1,0,92
"Wisconsin",2010,84.5,49.7000007629395,64.3099975585938,0,0.241999998688698,-0.200000002980232,95.5199966430664,70.1999969482422,1,0,18.5599994659424,0,0.099200002849102,0.332800000905991,0.0321782194077969,4,1,0,92
"Wyoming",2010,37.5,21.5,100,0,0.0610000006854534,0.699999988079071,113.980003356934,64.8000030517578,0,99.57861328125,15.2299995422363,0,0.0879999995231628,0,0,4,1,0,92
"Iowa",2011,19.2000007629395,42.5,64.9400024414062,0,0.166999995708466,-0.400000005960464,99.0299987792969,64,0,0,17.8600006103516,0,0.134932532906532,0.0344827584922314,0.00235294108279049,5,1,0,92
"Alabama",2011,4.90000009536743,36,97.2799987792969,0,0.0780000016093254,-0.600000023841858,83.9300003051758,59,0,53.1462020874023,19.8500003814697,0,0,0.130434781312943,0,5,1,0,92
"Alaska",2011,40.7999992370605,55.5999984741211,70.6600036621094,0,0.216999992728233,-0.400000005960464,109.879997253418,66,0,99.0377578735352,25.1700000762939,0,0,0.17991004884243,0,5,1,0,92
"Arizona",2011,4.59999990463257,47.2999992370605,39.3300018310547,0,0.270999997854233,-1,84.3600006103516,89.8000030517578,0,28.3495140075684,25.2299995422363,0,0.157421290874481,0.0899550244212151,0.0329411774873734,5,1,0,92
"Arkansas",2011,57.2999992370605,29.2000007629395,100,1,0.109999999403954,0,81.1800003051758,56.2000007629395,1,81.0810775756836,19.6299991607666,0,0.0689655169844627,0.286356836557388,0,5,1,0,92
"California",2011,92.5999984741211,54.7000007629395,65.4000015258789,0,0.580999970436096,-0.600000023841858,105.019996643066,95,1,53.3209342956543,24.1399993896484,1,0.11394302546978,0.394302845001221,0.0305882357060909,5,1,0,92
"Connecticut",2011,90.0999984741211,69,64.2900009155273,0,0.195999994874001,-0.400000005960464,139.320007324219,88,1,0,27.8099994659424,1,0.0809595212340355,0.41229385137558,0.0164705887436867,5,1,0,92
